Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
45,move,"move (28, 4)",3,403,400,150,24,21,150,1,11,100,28,4
46,dig,"dig (23, 20)",1,410,400,150,24,21,150,1,11,100,28,4
47,move,"move (1, 10)",2,415,400,150,24,21,150,1,10,100,28,4
48,move,"move (28, 5)",3,420,400,150,24,21,150,1,10,100,28,5
49,move,"move (24, 20)",1,425,400,150,24,20,150,1,10,100,28,5
50,move,"move (1, 9)",2,430,400,150,24,20,150,1,9,100,28,5
51,dig,"dig (27, 6)",3,437,400,150,24,20,150,1,9,100,28,5
52,dig,"dig (24, 19)",1,444,400,150,24,20,150,1,9,100,28,5
53,dig,"dig (1, 8)",2,451,400,150,24,20,150,1,9,100,28,5
54,move,"move (28, 4)",3,456,400,150,24,20,150,1,9,100,28,4
55,dig,"dig (23, 19)",1,463,400,150,24,20,150,1,9,100,28,4
56,move,"move (1, 8)",2,468,400,150,24,20,150,1,8,100,28,4
57,move,"move (28, 5)",3,473,400,150,24,20,150,1,8,100,28,5
58,move,"move (24, 19)",1,478,400,150,24,19,150,1,8,100,28,5
59,dig,"dig (2, 7)",2,485,400,150,24,19,150,1,8,100,28,5
60,move,"move (28, 4)",3,490,400,150,24,19,150,1,8,100,28,4
61,dig,"dig (25, 18)",1,497,400,150,24,19,150,1,8,100,28,4
62,move,"move (2, 7)",2,502,400,150,24,19,150,2,7,100,28,4
63,move,"move (28, 5)",3,507,400,150,24,19,150,2,7,100,28,5
64,dig,"dig (23, 18)",1,514,400,150,24,19,150,2,7,100,28,5
65,move,"move (3, 6)",2,519,400,150,24,19,150,3,6,100,28,5
66,move,"move (28, 4)",3,524,400,150,24,19,150,3,6,100,28,4
67,shoot,"shoot W",1,540,400,150,24,19,150,3,6,100,28,4
68,dig,"dig (4, 5)",2,544,392,142,24,19,150,3,6,100,28,4
69,move,"move (28, 5)",3,549,392,142,24,19,150,3,6,100,28,5
70,shoot,"shoot W",1,565,392,142,24,19,150,3,6,100,28,5
71,move,"move (4, 5)",2,568,384,134,24,19,150,4,5,100,28,5
72,move,"move (28, 4)",3,573,384,134,24,19,150,4,5,100,28,4
73,shoot,"shoot W",1,589,384,134,24,19,150,4,5,100,28,4
74,dig,"dig (4, 4)",2,593,376,126,24,19,150,4,5,100,28,4
75,move,"move (28, 5)",3,598,376,126,24,19,150,4,5,100,28,5
76,shoot,"shoot W",1,614,376,126,24,19,150,4,5,100,28,5
77,dig,"dig (5, 5)",2,618,368,118,24,19,150,4,5,100,28,5
78,move,"move (28, 4)",3,623,368,118,24,19,150,4,5,100,28,4
79,shoot,"shoot W",1,639,368,118,24,19,150,4,5,100,28,4
80,dig,"dig (5, 6)",2,644,360,110,24,19,150,4,5,100,28,4
81,move,"move (28, 5)",3,649,360,110,24,19,150,4,5,100,28,5
82,shoot,"shoot W",1,665,360,110,24,19,150,4,5,100,28,5
83,move,"move (4, 4)",2,667,352,102,24,19,150,4,4,100,28,5
84,move,"move (28, 4)",3,672,352,102,24,19,150,4,4,100,28,4
85,shoot,"shoot W",1,688,352,102,24,19,150,4,4,100,28,4
86,move,"move (5, 4)",2,690,344,94,24,19,150,5,4,100,28,4
87,move,"move (28, 5)",3,695,344,94,24,19,150,5,4,100,28,5
88,shoot,"shoot W",1,711,344,94,24,19,150,5,4,100,28,5
89,dig,"dig (6, 3)",2,718,344,94,24,19,150,5,4,100,28,5
90,move,"move (28, 4)",3,721,336,86,24,19,150,5,4,100,28,4
91,shoot,"shoot W",1,737,336,86,24,19,150,5,4,100,28,4
92,dig,"dig (6, 4)",2,744,336,86,24,19,150,5,4,100,28,4
93,move,"move (28, 5)",3,746,328,78,24,19,150,5,4,100,28,5
94,shoot,"shoot W",1,762,328,78,24,19,150,5,4,100,28,5
95,dig,"dig (6, 5)",2,766,320,70,24,19,150,5,4,100,28,5
96,move,"move (28, 4)",3,769,312,62,24,19,150,5,4,100,28,4
97,shoot,"shoot W",1,785,312,62,24,19,150,5,4,100,28,4
98,move,"move (6, 3)",2,787,304,54,24,19,150,6,3,100,28,4
99,move,"move (28, 5)",3,789,296,46,24,19,150,6,3,100,28,5
100,shoot,"shoot W",1,805,296,46,24,19,150,6,3,100,28,5
101,dig,"dig (7, 2)",2,810,288,38,24,19,150,6,3,100,28,5
102,move,"move (28, 4)",3,812,280,30,24,19,150,6,3,100,28,4
103,shoot,"shoot W",1,828,280,30,24,19,150,6,3,100,28,4
104,move,"move (7, 2)",2,830,272,22,24,19,150,7,2,100,28,4
105,move,"move (28, 5)",3,833,264,14,24,19,150,7,2,100,28,5
106,shoot,"shoot W",1,849,264,14,24,19,150,7,2,100,28,5
107,dig,"dig (8, 2)",2,853,256,6,24,19,150,7,2,100,28,5
108,move,"move (28, 4)",3,856,250,-2,24,19,150,7,2,100,28,4
109,move,"move (8, 1)",2,861,250,-2,24,19,150,8,1,100,28,4
110,move,"move (28, 5)",3,866,250,-2,24,19,150,8,1,100,28,5
111,dig,"dig (9, 2)",2,873,250,-2,24,19,150,8,1,100,28,5
112,move,"move (28, 4)",3,878,250,-2,24,19,150,8,1,100,28,4
113,move,"move (9, 1)",2,883,250,-2,24,19,150,9,1,100,28,4
114,move,"move (28, 5)",3,888,250,-2,24,19,150,9,1,100,28,5
115,dig,"dig (10, 2)",2,895,250,-2,24,19,150,9,1,100,28,5
116,move,"move (28, 4)",3,900,250,-2,24,19,150,9,1,100,28,4
117,move,"move (10, 1)",2,905,250,-2,24,19,150,10,1,100,28,4
118,move,"move (28, 5)",3,910,250,-2,24,19,150,10,1,100,28,5
119,move,"move (11, 0)",2,915,250,-2,24,19,150,11,0,100,28,5
120,move,"move (28, 4)",3,920,250,-2,24,19,150,11,0,100,28,4
121,move,"move (12, 0)",2,925,250,-2,24,19,150,12,0,100,28,4
122,move,"move (28, 5)",3,930,250,-2,24,19,150,12,0,100,28,5
123,move,"move (13, 0)",2,935,250,-2,24,19,150,13,0,100,28,5
124,move,"move (28, 4)",3,940,250,-2,24,19,150,13,0,100,28,4
125,dig,"dig (14, 0)",2,947,250,-2,24,19,150,13,0,100,28,4
126,move,"move (28, 5)",3,952,250,-2,24,19,150,13,0,100,28,5
127,move,"move (14, 0)",2,957,250,-2,24,19,150,14,0,100,28,5
128,move,"move (28, 4)",3,962,250,-2,24,19,150,14,0,100,28,4
129,dig,"dig (15, 0)",2,969,250,-2,24,19,150,14,0,100,28,4
130,move,"move (28, 5)",3,974,250,-2,24,19,150,14,0,100,28,5
131,dig,"dig (15, 1)",2,981,250,-2,24,19,150,14,0,100,28,5
132,move,"move (28, 4)",3,986,250,-2,24,19,150,14,0,100,28,4
133,move,"move (15, 0)",2,991,250,-2,24,19,150,15,0,100,28,4
134,move,"move (28, 5)",3,996,250,-2,24,19,150,15,0,100,28,5
135,dig,"dig (16, 0)",2,1003,250,-2,24,19,150,15,0,100,28,5
136,move,"move (28, 4)",3,1008,250,-2,24,19,150,15,0,100,28,4
137,move,"move (16, 0)",2,1013,250,-2,24,19,150,16,0,100,28,4
138,move,"move (28, 5)",3,1018,250,-2,24,19,150,16,0,100,28,5
139,dig,"dig (17, 0)",2,1025,250,-2,24,19,150,16,0,100,28,5
140,move,"move (28, 4)",3,1030,250,-2,24,19,150,16,0,100,28,4
141,dig,"dig (17, 1)",2,1037,250,-2,24,19,150,16,0,100,28,4
142,move,"move (28, 5)",3,1042,250,-2,24,19,150,16,0,100,28,5
143,move,"move (17, 0)",2,1047,250,-2,24,19,150,17,0,100,28,5
144,move,"move (28, 4)",3,1052,250,-2,24,19,150,17,0,100,28,4
145,dig,"dig (18, 0)",2,1059,250,-2,24,19,150,17,0,100,28,4
146,move,"move (28, 5)",3,1064,250,-2,24,19,150,17,0,100,28,5
147,move,"move (18, 0)",2,1069,250,-2,24,19,150,18,0,100,28,5
148,shoot,"shoot S",3,1085,250,-2,24,19,150,18,0,100,28,5
149,move,"move (19, 0)",2,1087,242,-2,24,19,150,19,0,92,28,5
150,shoot,"shoot S",3,1103,242,-2,24,19,150,19,0,92,28,5
151,move,"move (20, 0)",2,1108,242,-2,24,19,150,20,0,92,28,5
152,shoot,"shoot S",3,1122,234,-2,24,19,150,20,0,84,28,5
153,move,"move (21, 0)",2,1127,234,-2,24,19,150,21,0,84,28,5
154,shoot,"shoot S",3,1143,234,-2,24,19,150,21,0,84,28,5
155,move,"move (22, 1)",2,1145,226,-2,24,19,150,22,1,76,28,5
156,shoot,"shoot S",3,1161,226,-2,24,19,150,22,1,76,28,5
157,dig,"dig (22, 2)",2,1168,226,-2,24,19,150,22,1,76,28,5
158,shoot,"shoot S",3,1181,218,-2,24,19,150,22,1,68,28,5
159,move,"move (23, 1)",2,1186,218,-2,24,19,150,23,1,68,28,5
160,shoot,"shoot S",3,1202,218,-2,24,19,150,23,1,68,28,5
161,move,"move (24, 1)",2,1207,218,-2,24,19,150,24,1,68,28,5
162,shoot,"shoot S",3,1221,210,-2,24,19,150,24,1,60,28,5
163,move,"move (25, 2)",2,1226,210,-2,24,19,150,25,2,60,28,5
164,shoot,"shoot S",3,1242,210,-2,24,19,150,25,2,60,28,5
165,move,"move (26, 3)",2,1244,202,-2,24,19,150,26,3,52,28,5
166,shoot,"shoot S",3,1260,202,-2,24,19,150,26,3,52,28,5
167,move,"move (27, 4)",2,1265,202,-2,24,19,150,27,4,52,28,5
168,shoot,"shoot S",3,1278,194,-2,24,19,150,27,4,44,28,5
169,shoot,"shoot S",2,1292,186,-2,24,19,142,27,4,44,28,5
170,shoot,"shoot S",3,1308,186,-2,24,19,142,27,4,44,28,5
171,shoot,"shoot S",2,1321,178,-2,24,19,142,27,4,36,28,5
172,shoot,"shoot S",3,1337,178,-2,24,19,142,27,4,36,28,5
173,shoot,"shoot S",2,1350,170,-2,24,19,134,27,4,36,28,5
174,shoot,"shoot S",3,1364,162,-2,24,19,134,27,4,28,28,5
175,shoot,"shoot S",2,1380,162,-2,24,19,134,27,4,28,28,5
176,shoot,"shoot S",3,1393,154,-2,24,19,126,27,4,28,28,5
177,shoot,"shoot S",2,1406,146,-2,24,19,126,27,4,20,28,5
178,shoot,"shoot S",3,1422,146,-2,24,19,126,27,4,20,28,5
179,shoot,"shoot S",2,1436,138,-2,24,19,118,27,4,20,28,5
180,shoot,"shoot S",3,1449,130,-2,24,19,118,27,4,12,28,5
181,shoot,"shoot S",2,1505,130,-2,24,19,118,27,4,12,28,5
182,shoot,"shoot S",3,1518,122,-2,24,19,118,27,4,4,28,5
183,move,"move (28, 4)",2,1523,122,-2,24,19,118,28,4,4,28,5
184,shoot,"shoot S",3,1578,118,-2,24,19,118,28,4,-4,28,5
185,shoot,"shoot S",2,1591,110,-2,24,19,110,28,4,-4,28,5
186,shoot,"shoot S",2,1605,102,-2,24,19,102,28,4,-4,28,5
187,shoot,"shoot S",2,1618,94,-2,24,19,94,28,4,-4,28,5
188,shoot,"shoot S",2,1631,86,-2,24,19,86,28,4,-4,28,5
189,shoot,"shoot S",2,1645,78,-2,24,19,78,28,4,-4,28,5
190,shoot,"shoot S",2,1658,70,-2,24,19,70,28,4,-4,28,5
191,shoot,"shoot S",2,1671,62,-2,24,19,62,28,4,-4,28,5
192,shoot,"shoot S",2,1685,54,-2,24,19,54,28,4,-4,28,5
193,move,"move (27, 4)",2,1690,54,-2,24,19,54,27,4,-4,28,5
194,move,"move (28, 4)",2,1695,54,-2,24,19,54,28,4,-4,28,5
195,move,"move (27, 4)",2,1700,54,-2,24,19,54,27,4,-4,28,5
196,move,"move (26, 3)",2,1705,54,-2,24,19,54,26,3,-4,28,5
197,move,"move (25, 2)",2,1710,54,-2,24,19,54,25,2,-4,28,5
198,move,"move (24, 2)",2,1715,54,-2,24,19,54,24,2,-4,28,5
199,move,"move (23, 2)",2,1720,54,-2,24,19,54,23,2,-4,28,5
200,dig,"dig (22, 3)",2,1727,54,-2,24,19,54,23,2,-4,28,5
201,move,"move (22, 3)",2,1732,54,-2,24,19,54,22,3,-4,28,5
202,dig,"dig (21, 4)",2,1739,54,-2,24,19,54,22,3,-4,28,5
203,shoot,"shoot E",2,1752,46,-2,24,19,46,22,3,-4,28,5
204,dig,"dig (21, 3)",2,1756,38,-2,24,19,38,22,3,-4,28,5
205,move,"move (23, 4)",2,1761,38,-2,24,19,38,23,4,-4,28,5
206,move,"move (22, 3)",2,1766,38,-2,24,19,38,22,3,-4,28,5
207,move,"move (23, 4)",2,1771,38,-2,24,19,38,23,4,-4,28,5
208,move,"move (22, 3)",2,1776,38,-2,24,19,38,22,3,-4,28,5
209,move,"move (23, 4)",2,1781,38,-2,24,19,38,23,4,-4,28,5
210,move,"move (22, 3)",2,1786,38,-2,24,19,38,22,3,-4,28,5
211,move,"move (23, 4)",2,1791,38,-2,24,19,38,23,4,-4,28,5
212,move,"move (22, 3)",2,1796,38,-2,24,19,38,22,3,-4,28,5
213,move,"move (23, 4)",2,1801,38,-2,24,19,38,23,4,-4,28,5
214,move,"move (22, 3)",2,1806,38,-2,24,19,38,22,3,-4,28,5
215,move,"move (23, 4)",2,1811,38,-2,24,19,38,23,4,-4,28,5
216,move,"move (22, 3)",2,1816,38,-2,24,19,38,22,3,-4,28,5
217,move,"move (23, 4)",2,1821,38,-2,24,19,38,23,4,-4,28,5
218,move,"move (22, 3)",2,1826,38,-2,24,19,38,22,3,-4,28,5
219,move,"move (23, 4)",2,1831,38,-2,24,19,38,23,4,-4,28,5
220,move,"move (22, 3)",2,1836,38,-2,24,19,38,22,3,-4,28,5
221,move,"move (23, 4)",2,1841,38,-2,24,19,38,23,4,-4,28,5
222,move,"move (22, 3)",2,1846,38,-2,24,19,38,22,3,-4,28,5
223,move,"move (23, 4)",2,1851,38,-2,24,19,38,23,4,-4,28,5
224,move,"move (22, 3)",2,1856,38,-2,24,19,38,22,3,-4,28,5
225,move,"move (23, 4)",2,1861,38,-2,24,19,38,23,4,-4,28,5
226,move,"move (22, 3)",2,1866,38,-2,24,19,38,22,3,-4,28,5
227,move,"move (23, 4)",2,1871,38,-2,24,19,38,23,4,-4,28,5
228,move,"move (22, 3)",2,1876,38,-2,24,19,38,22,3,-4,28,5
229,move,"move (23, 4)",2,1881,38,-2,24,19,38,23,4,-4,28,5
230,move,"move (22, 3)",2,1886,38,-2,24,19,38,22,3,-4,28,5
231,move,"move (23, 4)",2,1891,38,-2,24,19,38,23,4,-4,28,5
232,move,"move (22, 3)",2,1896,38,-2,24,19,38,22,3,-4,28,5
233,move,"move (23, 4)",2,1901,38,-2,24,19,38,23,4,-4,28,5
234,move,"move (22, 3)",2,1906,38,-2,24,19,38,22,3,-4,28,5
235,move,"move (23, 4)",2,1911,38,-2,24,19,38,23,4,-4,28,5
236,move,"move (22, 3)",2,1916,38,-2,24,19,38,22,3,-4,28,5
237,move,"move (23, 4)",2,1921,38,-2,24,19,38,23,4,-4,28,5
238,move,"move (22, 3)",2,1926,38,-2,24,19,38,22,3,-4,28,5
239,move,"move (23, 4)",2,1931,38,-2,24,19,38,23,4,-4,28,5
240,move,"move (22, 3)",2,1936,38,-2,24,19,38,22,3,-4,28,5
241,move,"move (23, 4)",2,1941,38,-2,24,19,38,23,4,-4,28,5
242,move,"move (22, 3)",2,1946,38,-2,24,19,38,22,3,-4,28,5
243,move,"move (23, 4)",2,1951,38,-2,24,19,38,23,4,-4,28,5
244,move,"move (22, 3)",2,1956,38,-2,24,19,38,22,3,-4,28,5
245,move,"move (23, 4)",2,1961,38,-2,24,19,38,23,4,-4,28,5
246,move,"move (22, 3)",2,1966,38,-2,24,19,38,22,3,-4,28,5
247,move,"move (23, 4)",2,1971,38,-2,24,19,38,23,4,-4,28,5
248,move,"move (22, 3)",2,1976,38,-2,24,19,38,22,3,-4,28,5
249,move,"move (23, 4)",2,1981,38,-2,24,19,38,23,4,-4,28,5
250,move,"move (22, 3)",2,1986,38,-2,24,19,38,22,3,-4,28,5
251,move,"move (23, 4)",2,1991,38,-2,24,19,38,23,4,-4,28,5
252,move,"move (22, 3)",2,1996,38,-2,24,19,38,22,3,-4,28,5
253,move,"move (23, 4)",2,2001,38,-2,24,19,38,23,4,-4,28,5
254,move,"move (22, 3)",2,2006,38,-2,24,19,38,22,3,-4,28,5
255,move,"move (23, 4)",2,2011,38,-2,24,19,38,23,4,-4,28,5
256,move,"move (22, 3)",2,2016,38,-2,24,19,38,22,3,-4,28,5
257,move,"move (23, 4)",2,2021,38,-2,24,19,38,23,4,-4,28,5
258,move,"move (22, 3)",2,2026,38,-2,24,19,38,22,3,-4,28,5
259,move,"move (23, 4)",2,2031,38,-2,24,19,38,23,4,-4,28,5
260,move,"move (22, 3)",2,2036,38,-2,24,19,38,22,3,-4,28,5
261,move,"move (23, 4)",2,2041,38,-2,24,19,38,23,4,-4,28,5
262,move,"move (22, 3)",2,2046,38,-2,24,19,38,22,3,-4,28,5
263,move,"move (23, 4)",2,2051,38,-2,24,19,38,23,4,-4,28,5
264,move,"move (22, 3)",2,2056,38,-2,24,19,38,22,3,-4,28,5
265,move,"move (23, 4)",2,2061,38,-2,24,19,38,23,4,-4,28,5
266,move,"move (22, 3)",2,2066,38,-2,24,19,38,22,3,-4,28,5
267,move,"move (23, 4)",2,2071,38,-2,24,19,38,23,4,-4,28,5
268,move,"move (22, 3)",2,2076,38,-2,24,19,38,22,3,-4,28,5
269,move,"move (23, 4)",2,2081,38,-2,24,19,38,23,4,-4,28,5
270,move,"move (22, 3)",2,2086,38,-2,24,19,38,22,3,-4,28,5
271,move,"move (23, 4)",2,2091,38,-2,24,19,38,23,4,-4,28,5
272,move,"move (22, 3)",2,2096,38,-2,24,19,38,22,3,-4,28,5
273,move,"move (23, 4)",2,2101,38,-2,24,19,38,23,4,-4,28,5
274,move,"move (22, 3)",2,2106,38,-2,24,19,38,22,3,-4,28,5
275,move,"move (23, 4)",2,2111,38,-2,24,19,38,23,4,-4,28,5
276,move,"move (22, 3)",2,2116,38,-2,24,19,38,22,3,-4,28,5
277,move,"move (23, 4)",2,2121,38,-2,24,19,38,23,4,-4,28,5
278,move,"move (22, 3)",2,2126,38,-2,24,19,38,22,3,-4,28,5
279,move,"move (23, 4)",2,2131,38,-2,24,19,38,23,4,-4,28,5
280,move,"move (22, 3)",2,2136,38,-2,24,19,38,22,3,-4,28,5
281,move,"move (23, 4)",2,2141,38,-2,24,19,38,23,4,-4,28,5
282,move,"move (22, 3)",2,2146,38,-2,24,19,38,22,3,-4,28,5
283,move,"move (23, 4)",2,2151,38,-2,24,19,38,23,4,-4,28,5
284,move,"move (22, 3)",2,2156,38,-2,24,19,38,22,3,-4,28,5
285,move,"move (23, 4)",2,2161,38,-2,24,19,38,23,4,-4,28,5
286,move,"move (22, 3)",2,2166,38,-2,24,19,38,22,3,-4,28,5
287,move,"move (23, 4)",2,2171,38,-2,24,19,38,23,4,-4,28,5
288,move,"move (22, 3)",2,2176,38,-2,24,19,38,22,3,-4,28,5
289,move,"move (23, 4)",2,2181,38,-2,24,19,38,23,4,-4,28,5
290,move,"move (22, 3)",2,2186,38,-2,24,19,38,22,3,-4,28,5
291,move,"move (23, 4)",2,2191,38,-2,24,19,38,23,4,-4,28,5
292,move,"move (22, 3)",2,2196,38,-2,24,19,38,22,3,-4,28,5
293,move,"move (23, 4)",2,2201,38,-2,24,19,38,23,4,-4,28,5
294,move,"move (22, 3)",2,2206,38,-2,24,19,38,22,3,-4,28,5
295,move,"move (23, 4)",2,2211,38,-2,24,19,38,23,4,-4,28,5
296,move,"move (22, 3)",2,2216,38,-2,24,19,38,22,3,-4,28,5
297,move,"move (23, 4)",2,2221,38,-2,24,19,38,23,4,-4,28,5
298,move,"move (22, 3)",2,2226,38,-2,24,19,38,22,3,-4,28,5
299,move,"move (23, 4)",2,2231,38,-2,24,19,38,23,4,-4,28,5
300,move,"move (22, 3)",2,2236,38,-2,24,19,38,22,3,-4,28,5
301,move,"move (23, 4)",2,2241,38,-2,24,19,38,23,4,-4,28,5
302,move,"move (22, 3)",2,2246,38,-2,24,19,38,22,3,-4,28,5
303,move,"move (23, 4)",2,2251,38,-2,24,19,38,23,4,-4,28,5
304,move,"move (22, 3)",2,2256,38,-2,24,19,38,22,3,-4,28,5
305,move,"move (23, 4)",2,2261,38,-2,24,19,38,23,4,-4,28,5
306,move,"move (22, 3)",2,2266,38,-2,24,19,38,22,3,-4,28,5
307,move,"move (23, 4)",2,2271,38,-2,24,19,38,23,4,-4,28,5
308,move,"move (22, 3)",2,2276,38,-2,24,19,38,22,3,-4,28,5
309,move,"move (23, 4)",2,2281,38,-2,24,19,38,23,4,-4,28,5
310,move,"move (22, 3)",2,2286,38,-2,24,19,38,22,3,-4,28,5
311,move,"move (23, 4)",2,2291,38,-2,24,19,38,23,4,-4,28,5
312,move,"move (22, 3)",2,2296,38,-2,24,19,38,22,3,-4,28,5
313,move,"move (23, 4)",2,2301,38,-2,24,19,38,23,4,-4,28,5
314,move,"move (22, 3)",2,2306,38,-2,24,19,38,22,3,-4,28,5
315,move,"move (23, 4)",2,2311,38,-2,24,19,38,23,4,-4,28,5
316,move,"move (24, 4)",2,2316,38,-2,24,19,38,24,4,-4,28,5
317,shoot,"shoot NW",2,2330,30,-2,24,19,30,24,4,-4,28,5
318,move,"move (25, 3)",2,2335,30,-2,24,19,30,25,3,-4,28,5
319,move,"move (24, 4)",2,2340,30,-2,24,19,30,24,4,-4,28,5
320,move,"move (23, 5)",2,2345,30,-2,24,19,30,23,5,-4,28,5
321,move,"move (24, 5)",2,2350,30,-2,24,19,30,24,5,-4,28,5
322,dig,"dig (25, 6)",2,2357,30,-2,24,19,30,24,5,-4,28,5
323,dig,"dig (23, 6)",2,2361,22,-2,24,19,22,24,5,-4,28,5
324,shoot,"shoot N",2,2374,14,-2,24,19,14,24,5,-4,28,5
325,move,"move (25, 4)",2,2379,14,-2,24,19,14,25,4,-4,28,5
326,move,"move (26, 5)",2,2384,14,-2,24,19,14,26,5,-4,28,5
327,dig,"dig (26, 6)",2,2391,14,-2,24,19,14,26,5,-4,28,5
328,move,"move (26, 6)",2,2396,14,-2,24,19,14,26,6,-4,28,5
329,move,"move (27, 6)",2,2401,14,-2,24,19,14,27,6,-4,28,5
330,dig,"dig (26, 7)",2,2408,14,-2,24,19,14,27,6,-4,28,5
331,move,"move (26, 5)",2,2413,14,-2,24,19,14,26,5,-4,28,5
332,move,"move (27, 6)",2,2418,14,-2,24,19,14,27,6,-4,28,5
333,move,"move (26, 5)",2,2423,14,-2,24,19,14,26,5,-4,28,5
334,move,"move (27, 6)",2,2428,14,-2,24,19,14,27,6,-4,28,5
335,move,"move (27, 5)",2,2433,14,-2,24,19,14,27,5,-4,28,5
336,move,"move (26, 5)",2,2438,14,-2,24,19,14,26,5,-4,28,5
337,move,"move (25, 6)",2,2443,14,-2,24,19,14,25,6,-4,28,5
338,move,"move (26, 7)",2,2448,14,-2,24,19,14,26,7,-4,28,5
339,move,"move (25, 7)",2,2453,14,-2,24,19,14,25,7,-4,28,5
340,move,"move (25, 6)",2,2458,14,-2,24,19,14,25,6,-4,28,5
341,move,"move (26, 7)",2,2463,14,-2,24,19,14,26,7,-4,28,5
342,move,"move (25, 8)",2,2468,14,-2,24,19,14,25,8,-4,28,5
343,dig,"dig (26, 8)",2,2475,14,-2,24,19,14,25,8,-4,28,5
344,move,"move (26, 9)",2,2480,14,-2,24,19,14,26,9,-4,28,5
345,dig,"dig (25, 10)",2,2487,14,-2,24,19,14,26,9,-4,28,5
346,move,"move (27, 8)",2,2492,14,-2,24,19,14,27,8,-4,28,5
347,move,"move (28, 7)",2,2497,14,-2,24,19,14,28,7,-4,28,5
