Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,dig,"dig 19 15",3,427,370,160,15,16,100,17,15,110,18,16
56,move,"move 16 15",1,432,370,160,16,15,100,17,15,110,18,16
57,move,"move 18 14",2,437,370,160,16,15,100,18,14,110,18,16
58,move,"move 19 15",3,442,370,160,16,15,100,18,14,110,19,15
59,move,"move 17 14",1,447,370,160,17,14,100,18,14,110,19,15
60,dig,"dig 19 13",2,454,370,160,17,14,100,18,14,110,19,15
61,move,"move 20 14",3,459,370,160,17,14,100,18,14,110,20,14
62,move,"move 18 13",1,464,370,160,18,13,100,18,14,110,20,14
63,move,"move 19 13",2,469,370,160,18,13,100,19,13,110,20,14
64,dig,"dig 21 13",3,476,370,160,18,13,100,19,13,110,20,14
65,dig,"dig 19 12",1,483,370,160,18,13,100,19,13,110,20,14
66,dig,"dig 20 12",2,490,370,160,18,13,100,19,13,110,20,14
67,move,"move 21 13",3,495,370,160,18,13,100,19,13,110,21,13
68,move,"move 19 12",1,500,370,160,19,12,100,19,13,110,21,13
69,move,"move 20 12",2,505,370,160,19,12,100,20,12,110,21,13
70,move,"move 22 12",3,510,370,160,19,12,100,20,12,110,22,12
71,dig,"dig 20 11",1,517,370,160,19,12,100,20,12,110,22,12
72,move,"move 21 11",2,522,370,160,19,12,100,21,11,110,22,12
73,move,"move 23 11",3,527,370,160,19,12,100,21,11,110,23,11
74,move,"move 20 11",1,532,370,160,20,11,100,21,11,110,23,11
75,dig,"dig 22 10",2,539,370,160,20,11,100,21,11,110,23,11
76,dig,"dig 24 10",3,546,370,160,20,11,100,21,11,110,23,11
77,move,"move 21 10",1,551,370,160,21,10,100,21,11,110,23,11
78,move,"move 22 10",2,556,370,160,21,10,100,22,10,110,23,11
79,move,"move 24 10",3,561,370,160,21,10,100,22,10,110,24,10
80,move,"move 22 9",1,566,370,160,22,9,100,22,10,110,24,10
81,dig,"dig 23 9",2,573,370,160,22,9,100,22,10,110,24,10
82,dig,"dig 25 9",3,580,370,160,22,9,100,22,10,110,24,10
83,move,"move 23 8",1,585,370,160,23,8,100,22,10,110,24,10
84,move,"move 23 9",2,590,370,160,23,8,100,23,9,110,24,10
85,move,"move 25 9",3,595,370,160,23,8,100,23,9,110,25,9
86,move,"move 24 7",1,600,370,160,24,7,100,23,9,110,25,9
87,move,"move 24 8",2,605,370,160,24,7,100,24,8,110,25,9
88,move,"move 25 8",3,610,370,160,24,7,100,24,8,110,25,8
89,move,"move 24 6",1,615,370,160,24,6,100,24,8,110,25,8
90,move,"move 24 7",2,620,370,160,24,6,100,24,7,110,25,8
91,move,"move 25 9",3,625,370,160,24,6,100,24,7,110,25,9
92,move,"move 23 5",1,630,370,160,23,5,100,24,7,110,25,9
93,move,"move 23 6",2,635,370,160,23,5,100,23,6,110,25,9
94,move,"move 24 8",3,640,370,160,23,5,100,23,6,110,24,8
95,dig,"dig 22 4",1,647,370,160,23,5,100,23,6,110,24,8
96,move,"move 22 5",2,652,370,160,23,5,100,22,5,110,24,8
97,move,"move 23 7",3,657,370,160,23,5,100,22,5,110,23,7
98,move,"move 23 4",1,662,370,160,23,4,100,22,5,110,23,7
99,banana,"banana 23 1",2,723,370,160,23,4,100,22,5,110,23,7
100,shoot,"shoot N",1,725,370,160,23,4,100,22,5,110,23,7
101,banana,"banana 22 2",2,786,370,160,23,4,100,22,5,110,23,7
102,shoot,"shoot N",2,788,370,160,23,4,100,22,5,110,23,7
103,snowball,"snowball 21 3",3,805,370,160,23,4,100,22,5,110,23,7
104,move,"move 22 3",1,810,370,160,22,3,100,22,5,110,23,7
105,banana,"banana 21 3",2,841,357,147,22,3,100,22,5,110,23,7
106,shoot,"shoot W",1,857,357,147,22,3,100,22,5,110,23,7
107,shoot,"shoot W",1,873,357,147,22,3,100,22,5,110,23,7
108,shoot,"shoot W",1,889,357,147,22,3,100,22,5,110,23,7
109,move,"move 21 4",2,894,357,147,22,3,100,21,4,110,23,7
110,snowball,"snowball 21 3",3,877,357,147,22,3,100,21,4,110,23,7
111,shoot,"shoot W",1,877,357,147,22,3,100,21,4,110,23,7
112,shoot,"shoot N",2,877,357,147,22,3,100,21,4,110,23,7
113,move,"move 22 6",3,882,357,147,22,3,100,21,4,110,22,6
114,shoot,"shoot W",1,882,357,147,22,3,100,21,4,110,22,6
115,shoot,"shoot N",2,898,357,147,22,3,100,21,4,110,22,6
116,snowball,"snowball 21 3",3,881,357,147,22,3,100,21,4,110,22,6
117,move,"move 21 2",1,881,357,147,22,3,100,21,4,110,22,6
118,move,"move 20 3",2,881,357,147,22,3,100,21,4,110,22,6
119,move,"move 21 5",3,886,357,147,22,3,100,21,4,110,21,5
120,nothing,"nothing "Player chose to do nothing"",1,886,357,147,22,3,100,21,4,110,21,5
121,move,"move 20 3",2,891,357,147,22,3,100,20,3,110,21,5
122,move,"move 20 4",3,896,357,147,22,3,100,20,3,110,20,4
123,nothing,"nothing "Player chose to do nothing"",1,896,357,147,22,3,100,20,3,110,20,4
124,shoot,"shoot W",2,912,357,147,22,3,100,20,3,110,20,4
125,shoot,"shoot NW",3,928,357,147,22,3,100,20,3,110,20,4
126,move,"move 21 3",1,933,357,147,21,3,100,20,3,110,20,4
127,shoot,"shoot W",2,949,357,147,21,3,100,20,3,110,20,4
128,shoot,"shoot NW",3,951,357,147,21,3,100,20,3,110,20,4
129,invalid,"invalid",1,947,357,147,21,3,100,20,3,110,20,4
130,shoot,"shoot W",2,963,357,147,21,3,100,20,3,110,20,4
131,move,"move 19 3",3,968,357,147,21,3,100,20,3,110,19,3
132,nothing,"nothing "Player chose to do nothing"",1,968,357,147,21,3,100,20,3,110,19,3
133,move,"move 21 4",2,973,357,147,21,3,100,21,4,110,19,3
134,shoot,"shoot W",3,988,354,144,21,3,100,21,4,110,19,3
135,move,"move 20 3",1,992,351,141,20,3,100,21,4,110,19,3
136,move,"move 21 5",2,997,351,141,20,3,100,21,5,110,19,3
137,shoot,"shoot W",3,1013,351,141,20,3,100,21,5,110,19,3
138,move,"move 21 4",1,1018,351,141,21,4,100,21,5,110,19,3
139,move,"move 20 4",2,1023,351,141,21,4,100,20,4,110,19,3
140,shoot,"shoot W",3,1039,351,141,21,4,100,20,4,110,19,3
141,nothing,"nothing "Player chose to do nothing"",1,1039,351,141,21,4,100,20,4,110,19,3
142,nothing,"nothing "Player chose to do nothing"",2,1039,351,141,21,4,100,20,4,110,19,3
143,shoot,"shoot W",3,1094,348,141,21,4,100,20,4,107,19,3
144,move,"move 22 5",1,1098,345,141,22,5,100,20,4,104,19,3
145,move,"move 19 5",2,1102,342,141,22,5,100,19,5,101,19,3
146,move,"move 20 4",3,1106,339,141,22,5,100,19,5,98,20,4
147,move,"move 23 6",1,1111,339,141,23,6,100,19,5,98,20,4
148,move,"move 20 6",2,1116,339,141,23,6,100,20,6,98,20,4
149,move,"move 21 5",3,1121,339,141,23,6,100,20,6,98,21,5
150,move,"move 22 7",1,1126,339,141,22,7,100,20,6,98,21,5
151,dig,"dig 19 7",2,1133,339,141,22,7,100,20,6,98,21,5
152,move,"move 21 6",3,1138,339,141,22,7,100,20,6,98,21,6
153,move,"move 22 8",1,1143,339,141,22,8,100,20,6,98,21,6
154,move,"move 19 7",2,1148,339,141,22,8,100,19,7,98,21,6
155,move,"move 20 7",3,1153,339,141,22,8,100,19,7,98,20,7
156,move,"move 21 9",1,1158,339,141,21,9,100,19,7,98,20,7
157,dig,"dig 18 8",2,1165,339,141,21,9,100,19,7,98,20,7
158,dig,"dig 19 8",3,1172,339,141,21,9,100,19,7,98,20,7
159,move,"move 21 10",1,1177,339,141,21,10,100,19,7,98,20,7
160,move,"move 20 8",2,1182,339,141,21,10,100,20,8,98,20,7
161,move,"move 21 8",3,1187,339,141,21,10,100,20,8,98,21,8
162,move,"move 20 11",1,1192,339,141,20,11,100,20,8,98,21,8
163,dig,"dig 19 9",2,1199,339,141,20,11,100,20,8,98,21,8
164,move,"move 20 9",3,1204,339,141,20,11,100,20,8,98,20,9
165,move,"move 20 12",1,1209,339,141,20,12,100,20,8,98,20,9
166,move,"move 21 7",2,1214,339,141,20,12,100,21,7,98,20,9
167,dig,"dig 19 10",3,1221,339,141,20,12,100,21,7,98,20,9
168,move,"move 19 13",1,1226,339,141,19,13,100,21,7,98,20,9
169,move,"move 20 8",2,1231,339,141,19,13,100,20,8,98,20,9
170,move,"move 19 10",3,1236,339,141,19,13,100,20,8,98,19,10
171,dig,"dig 19 14",1,1243,339,141,19,13,100,20,8,98,19,10
172,move,"move 19 9",2,1248,339,141,19,13,100,19,9,98,19,10
173,dig,"dig 19 11",3,1255,339,141,19,13,100,19,9,98,19,10
174,move,"move 19 14",1,1260,339,141,19,14,100,19,9,98,19,10
175,dig,"dig 18 9",2,1267,339,141,19,14,100,19,9,98,19,10
176,move,"move 19 11",3,1272,339,141,19,14,100,19,9,98,19,11
177,dig,"dig 18 15",1,1279,339,141,19,14,100,19,9,98,19,11
178,move,"move 19 10",2,1284,339,141,19,14,100,19,10,98,19,11
179,dig,"dig 18 12",3,1291,339,141,19,14,100,19,10,98,19,11
180,move,"move 18 15",1,1296,339,141,18,15,100,19,10,98,19,11
181,dig,"dig 18 11",2,1303,339,141,18,15,100,19,10,98,19,11
182,move,"move 18 12",3,1308,339,141,18,15,100,19,10,98,18,12
183,move,"move 18 16",1,1313,339,141,18,16,100,19,10,98,18,12
184,move,"move 18 11",2,1318,339,141,18,16,100,18,11,98,18,12
185,move,"move 18 13",3,1323,339,141,18,16,100,18,11,98,18,13
186,dig,"dig 17 17",1,1330,339,141,18,16,100,18,11,98,18,13
187,move,"move 18 12",2,1335,339,141,18,16,100,18,12,98,18,13
188,move,"move 17 14",3,1340,339,141,18,16,100,18,12,98,17,14
189,move,"move 17 17",1,1345,339,141,17,17,100,18,12,98,17,14
190,move,"move 17 13",2,1350,339,141,17,17,100,17,13,98,17,14
191,move,"move 16 15",3,1355,339,141,17,17,100,17,13,98,16,15
192,move,"move 16 18",1,1360,339,141,16,18,100,17,13,98,16,15
193,move,"move 16 14",2,1365,339,141,16,18,100,16,14,98,16,15
194,move,"move 15 16",3,1370,339,141,16,18,100,16,14,98,15,16
195,move,"move 16 19",1,1375,339,141,16,19,100,16,14,98,15,16
196,move,"move 16 15",2,1380,339,141,16,19,100,16,15,98,15,16
197,move,"move 16 17",3,1385,339,141,16,19,100,16,15,98,16,17
198,move,"move 16 20",1,1390,339,141,16,20,100,16,15,98,16,17
199,move,"move 16 16",2,1395,339,141,16,20,100,16,16,98,16,17
200,move,"move 16 18",3,1400,339,141,16,20,100,16,16,98,16,18
201,move,"move 15 21",1,1405,339,141,15,21,100,16,16,98,16,18
202,dig,"dig 15 17",2,1412,339,141,15,21,100,16,16,98,16,18
203,move,"move 15 19",3,1417,339,141,15,21,100,16,16,98,15,19
204,shoot,"shoot S",1,1419,339,141,15,21,100,16,16,98,15,19
205,move,"move 15 17",2,1424,339,141,15,21,100,15,17,98,15,19
206,move,"move 14 20",3,1429,339,141,15,21,100,15,17,98,14,20
207,move,"move 14 22",1,1434,339,141,14,22,100,15,17,98,14,20
208,move,"move 14 18",2,1439,339,141,14,22,100,14,18,98,14,20
209,move,"move 14 21",3,1444,339,141,14,22,100,14,18,98,14,21
210,shoot,"shoot S",1,1446,339,141,14,22,100,14,18,98,14,21
211,move,"move 14 19",2,1451,339,141,14,22,100,14,19,98,14,21
212,move,"move 15 22",3,1456,339,141,14,22,100,14,19,98,15,22
213,move,"move 15 23",1,1461,339,141,15,23,100,14,19,98,15,22
214,move,"move 15 20",2,1466,339,141,15,23,100,15,20,98,15,22
215,move,"move 14 23",3,1471,339,141,15,23,100,15,20,98,14,23
216,shoot,"shoot SW",1,1487,339,141,15,23,100,15,20,98,14,23
217,move,"move 14 21",2,1492,339,141,15,23,100,14,21,98,14,23
218,shoot,"shoot S",3,1508,339,141,15,23,100,14,21,98,14,23
219,shoot,"shoot SW",1,1524,339,141,15,23,100,14,21,98,14,23
220,move,"move 14 22",2,1526,331,133,15,23,100,14,22,98,14,23
221,shoot,"shoot S",3,1542,331,133,15,23,100,14,22,98,14,23
222,shoot,"shoot SW",1,1544,331,133,15,23,100,14,22,98,14,23
223,shoot,"shoot SW",2,1560,331,133,15,23,100,14,22,98,14,23
224,shoot,"shoot W",3,1562,331,133,15,23,100,14,22,98,14,23
225,move,"move 16 23",1,1567,331,133,16,23,100,14,22,98,14,23
226,shoot,"shoot W",2,1569,331,133,16,23,100,14,22,98,14,23
227,move,"move 13 22",3,1574,331,133,16,23,100,14,22,98,13,22
228,move,"move 15 22",1,1579,331,133,15,22,100,14,22,98,13,22
229,move,"move 13 21",2,1584,331,133,15,22,100,13,21,98,13,22
230,dig,"dig 12 21",3,1591,331,133,15,22,100,13,21,98,13,22
231,move,"move 14 21",1,1596,331,133,14,21,100,13,21,98,13,22
232,dig,"dig 12 20",2,1603,331,133,14,21,100,13,21,98,13,22
233,move,"move 12 21",3,1608,331,133,14,21,100,13,21,98,12,21
234,dig,"dig 13 20",1,1615,331,133,14,21,100,13,21,98,12,21
235,move,"move 12 20",2,1620,331,133,14,21,100,12,20,98,12,21
236,move,"move 11 20",3,1625,331,133,14,21,100,12,20,98,11,20
237,move,"move 13 20",1,1630,331,133,13,20,100,12,20,98,11,20
238,move,"move 11 19",2,1635,331,133,13,20,100,11,19,98,11,20
239,move,"move 12 19",3,1640,331,133,13,20,100,11,19,98,12,19
240,dig,"dig 13 19",1,1647,331,133,13,20,100,11,19,98,12,19
241,dig,"dig 12 18",2,1654,331,133,13,20,100,11,19,98,12,19
242,shoot,"shoot N",3,1656,331,133,13,20,100,11,19,98,12,19
243,move,"move 14 19",1,1661,331,133,14,19,100,11,19,98,12,19
244,shoot,"shoot N",2,1663,331,133,14,19,100,11,19,98,12,19
245,shoot,"shoot N",3,1679,331,133,14,19,100,11,19,98,12,19
246,move,"move 13 18",1,1684,331,133,13,18,100,11,19,98,12,19
247,move,"move 12 18",2,1689,331,133,13,18,100,12,18,98,12,19
248,move,"move 13 20",3,1694,331,133,13,18,100,12,18,98,13,20
249,move,"move 12 17",1,1699,331,133,12,17,100,12,18,98,13,20
250,move,"move 13 17",2,1704,331,133,12,17,100,13,17,98,13,20
251,move,"move 12 19",3,1709,331,133,12,17,100,13,17,98,12,19
252,shoot,"shoot N",1,1697,294,120,12,17,89,13,17,85,12,19
253,move,"move 12 16",2,1702,294,120,12,17,89,12,16,85,12,19
254,move,"move 12 18",3,1691,248,100,12,17,76,12,16,72,12,18
255,move,"move 13 16",1,1691,248,100,12,17,76,12,16,72,12,18
256,shoot,"shoot N",2,1678,208,87,12,17,69,12,16,52,12,18
257,move,"move 11 19",3,1678,208,87,12,17,69,12,16,52,12,18
258,move,"move 11 17",1,1675,200,87,12,17,61,12,16,52,12,18
259,shoot,"shoot N",2,1675,200,87,12,17,61,12,16,52,12,18
260,move,"move 13 19",3,1678,192,87,12,17,53,12,16,52,13,19
261,move,"move 13 18",1,1683,192,87,13,18,53,12,16,52,13,19
262,shoot,"shoot N",2,1696,184,87,13,18,45,12,16,52,13,19
263,move,"move 12 18",3,1701,184,87,13,18,45,12,16,52,12,18
264,move,"move 12 17",1,1703,176,87,12,17,37,12,16,52,12,18
265,shoot,"shoot N",2,1719,176,87,12,17,37,12,16,52,12,18
266,invalid,"invalid",3,1713,168,87,12,17,29,12,16,52,12,18
267,move,"move 13 16",1,1715,160,79,13,16,29,12,16,52,12,18
268,shoot,"shoot N",2,1728,152,79,13,16,21,12,16,52,12,18
269,move,"move 12 17",3,1731,144,71,13,16,21,12,16,52,12,17
270,shoot,"shoot N",1,1744,136,71,13,16,13,12,16,52,12,17
271,shoot,"shoot N",2,1757,128,63,13,16,13,12,16,52,12,17
272,nothing,"nothing "Player chose to do nothing"",3,1755,120,55,13,16,13,12,16,52,12,17
273,shoot,"shoot N",1,1768,112,47,13,16,13,12,16,52,12,17
274,shoot,"shoot N",2,1781,104,39,13,16,13,12,16,52,12,17
275,invalid,"invalid",3,1775,96,31,13,16,13,12,16,52,12,17
276,shoot,"shoot N",1,1788,88,31,13,16,5,12,16,52,12,17
277,shoot,"shoot N",2,1841,80,23,13,16,5,12,16,52,12,17
278,nothing,"nothing "Player chose to do nothing"",3,1839,72,15,13,16,5,12,16,52,12,17
279,shoot,"shoot N",1,1841,72,15,13,16,5,12,16,52,12,17
280,move,"move 13 15",2,1846,72,15,13,16,5,13,15,52,12,17
281,nothing,"nothing "Player chose to do nothing"",3,1846,72,15,13,16,5,13,15,52,12,17
282,dig,"dig 14 15",1,1853,72,15,13,16,5,13,15,52,12,17
283,dig,"dig 14 14",2,1860,72,15,13,16,5,13,15,52,12,17
284,nothing,"nothing "Player chose to do nothing"",3,1857,64,7,13,16,5,13,15,52,12,17
285,shoot,"shoot NE",1,1871,57,-1,13,16,5,13,15,52,12,17
286,move,"move 14 14",2,1873,49,-1,13,16,5,14,14,44,12,17
287,move,"move 13 16",3,1875,41,-1,13,16,-3,14,14,41,13,16
288,shoot,"shoot NE",3,1889,33,-1,13,16,-3,14,14,33,13,16
289,shoot,"shoot NE",3,1902,25,-1,13,16,-3,14,14,25,13,16
290,shoot,"shoot NE",3,1915,17,-1,13,16,-3,14,14,17,13,16
291,shoot,"shoot NE",3,1931,17,-1,13,16,-3,14,14,17,13,16
292,shoot,"shoot NE",3,1933,17,-1,13,16,-3,14,14,17,13,16
293,shoot,"shoot E",3,1935,17,-1,13,16,-3,14,14,17,13,16
294,shoot,"shoot S",3,1937,17,-1,13,16,-3,14,14,17,13,16
295,shoot,"shoot E",3,1939,17,-1,13,16,-3,14,14,17,13,16
296,shoot,"shoot SE",3,1941,17,-1,13,16,-3,14,14,17,13,16
297,shoot,"shoot S",3,1943,17,-1,13,16,-3,14,14,17,13,16
298,shoot,"shoot E",3,1945,17,-1,13,16,-3,14,14,17,13,16
299,shoot,"shoot S",3,1947,17,-1,13,16,-3,14,14,17,13,16
300,shoot,"shoot E",3,1949,17,-1,13,16,-3,14,14,17,13,16
301,shoot,"shoot NE",3,1951,17,-1,13,16,-3,14,14,17,13,16
302,shoot,"shoot E",3,1953,17,-1,13,16,-3,14,14,17,13,16
303,shoot,"shoot SE",3,1955,17,-1,13,16,-3,14,14,17,13,16
304,shoot,"shoot E",3,1957,17,-1,13,16,-3,14,14,17,13,16
305,shoot,"shoot SE",3,1959,17,-1,13,16,-3,14,14,17,13,16
306,shoot,"shoot E",3,1961,17,-1,13,16,-3,14,14,17,13,16
307,shoot,"shoot NE",3,1963,17,-1,13,16,-3,14,14,17,13,16
308,shoot,"shoot E",3,1965,17,-1,13,16,-3,14,14,17,13,16
309,shoot,"shoot SE",3,1967,17,-1,13,16,-3,14,14,17,13,16
310,shoot,"shoot E",3,1969,17,-1,13,16,-3,14,14,17,13,16
311,shoot,"shoot SE",3,1971,17,-1,13,16,-3,14,14,17,13,16
312,shoot,"shoot E",3,1973,17,-1,13,16,-3,14,14,17,13,16
313,shoot,"shoot SE",3,1975,17,-1,13,16,-3,14,14,17,13,16
314,shoot,"shoot E",3,1977,17,-1,13,16,-3,14,14,17,13,16
315,shoot,"shoot SE",3,1979,17,-1,13,16,-3,14,14,17,13,16
316,shoot,"shoot E",3,1981,17,-1,13,16,-3,14,14,17,13,16
317,shoot,"shoot NE",3,1983,17,-1,13,16,-3,14,14,17,13,16
318,shoot,"shoot E",3,1985,17,-1,13,16,-3,14,14,17,13,16
319,shoot,"shoot NE",3,1987,17,-1,13,16,-3,14,14,17,13,16
320,shoot,"shoot E",3,1989,17,-1,13,16,-3,14,14,17,13,16
321,shoot,"shoot SE",3,1991,17,-1,13,16,-3,14,14,17,13,16
322,shoot,"shoot E",3,1993,17,-1,13,16,-3,14,14,17,13,16
323,shoot,"shoot SE",3,1995,17,-1,13,16,-3,14,14,17,13,16
324,shoot,"shoot E",3,1997,17,-1,13,16,-3,14,14,17,13,16
325,shoot,"shoot SE",3,1999,17,-1,13,16,-3,14,14,17,13,16
326,shoot,"shoot E",3,2001,17,-1,13,16,-3,14,14,17,13,16
327,shoot,"shoot SE",3,2003,17,-1,13,16,-3,14,14,17,13,16
328,shoot,"shoot E",3,2005,17,-1,13,16,-3,14,14,17,13,16
329,shoot,"shoot NE",3,2007,17,-1,13,16,-3,14,14,17,13,16
330,shoot,"shoot E",3,2009,17,-1,13,16,-3,14,14,17,13,16
331,shoot,"shoot SE",3,2011,17,-1,13,16,-3,14,14,17,13,16
332,shoot,"shoot E",3,2013,17,-1,13,16,-3,14,14,17,13,16
333,shoot,"shoot SE",3,2015,17,-1,13,16,-3,14,14,17,13,16
334,shoot,"shoot E",3,2017,17,-1,13,16,-3,14,14,17,13,16
335,shoot,"shoot NE",3,2019,17,-1,13,16,-3,14,14,17,13,16
336,shoot,"shoot E",3,2021,17,-1,13,16,-3,14,14,17,13,16
337,shoot,"shoot SE",3,2023,17,-1,13,16,-3,14,14,17,13,16
338,shoot,"shoot E",3,2025,17,-1,13,16,-3,14,14,17,13,16
339,shoot,"shoot NE",3,2027,17,-1,13,16,-3,14,14,17,13,16
340,shoot,"shoot E",3,2029,17,-1,13,16,-3,14,14,17,13,16
341,shoot,"shoot SE",3,2031,17,-1,13,16,-3,14,14,17,13,16
342,shoot,"shoot E",3,2033,17,-1,13,16,-3,14,14,17,13,16
343,shoot,"shoot NE",3,2035,17,-1,13,16,-3,14,14,17,13,16
344,shoot,"shoot E",3,2037,17,-1,13,16,-3,14,14,17,13,16
345,shoot,"shoot NE",3,2039,17,-1,13,16,-3,14,14,17,13,16
346,shoot,"shoot E",3,2041,17,-1,13,16,-3,14,14,17,13,16
347,shoot,"shoot NE",3,2043,17,-1,13,16,-3,14,14,17,13,16
348,shoot,"shoot E",3,2045,17,-1,13,16,-3,14,14,17,13,16
349,shoot,"shoot SE",3,2047,17,-1,13,16,-3,14,14,17,13,16
350,shoot,"shoot E",3,2049,17,-1,13,16,-3,14,14,17,13,16
351,shoot,"shoot SE",3,2051,17,-1,13,16,-3,14,14,17,13,16
352,shoot,"shoot E",3,2053,17,-1,13,16,-3,14,14,17,13,16
353,shoot,"shoot SE",3,2055,17,-1,13,16,-3,14,14,17,13,16
354,shoot,"shoot E",3,2057,17,-1,13,16,-3,14,14,17,13,16
355,shoot,"shoot SE",3,2059,17,-1,13,16,-3,14,14,17,13,16
356,shoot,"shoot E",3,2061,17,-1,13,16,-3,14,14,17,13,16
357,shoot,"shoot SE",3,2063,17,-1,13,16,-3,14,14,17,13,16
358,shoot,"shoot E",3,2065,17,-1,13,16,-3,14,14,17,13,16
359,shoot,"shoot SE",3,2067,17,-1,13,16,-3,14,14,17,13,16
360,shoot,"shoot E",3,2069,17,-1,13,16,-3,14,14,17,13,16
361,shoot,"shoot NE",3,2071,17,-1,13,16,-3,14,14,17,13,16
362,shoot,"shoot E",3,2073,17,-1,13,16,-3,14,14,17,13,16
363,shoot,"shoot NE",3,2075,17,-1,13,16,-3,14,14,17,13,16
364,shoot,"shoot E",3,2077,17,-1,13,16,-3,14,14,17,13,16
365,shoot,"shoot SE",3,2079,17,-1,13,16,-3,14,14,17,13,16
366,shoot,"shoot E",3,2081,17,-1,13,16,-3,14,14,17,13,16
367,shoot,"shoot NE",3,2083,17,-1,13,16,-3,14,14,17,13,16
368,shoot,"shoot E",3,2085,17,-1,13,16,-3,14,14,17,13,16
369,shoot,"shoot NE",3,2087,17,-1,13,16,-3,14,14,17,13,16
370,shoot,"shoot E",3,2089,17,-1,13,16,-3,14,14,17,13,16
371,shoot,"shoot SE",3,2091,17,-1,13,16,-3,14,14,17,13,16
