Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,move,"move 19 15",3,425,346,160,17,16,100,14,14,86,19,15
56,move,"move 16 15",1,430,346,160,16,15,100,14,14,86,19,15
57,move,"move 14 15",2,438,356,160,16,15,110,14,15,86,19,15
58,move,"move 20 14",3,443,356,160,16,15,110,14,15,86,20,14
59,dig,"dig 17 14",1,450,356,160,16,15,110,14,15,86,20,14
60,dig,"dig 15 14",2,457,356,160,16,15,110,14,15,86,20,14
61,move,"move 21 13",3,462,356,160,16,15,110,14,15,86,21,13
62,move,"move 17 14",1,467,356,160,17,14,110,14,15,86,21,13
63,move,"move 15 14",2,472,356,160,17,14,110,15,14,86,21,13
64,snowball,"snowball 20 9",3,489,356,160,17,14,110,15,14,86,21,13
65,dig,"dig 18 13",1,496,356,160,17,14,110,15,14,86,21,13
66,dig,"dig 16 13",2,503,356,160,17,14,110,15,14,86,21,13
67,move,"move 20 12",3,508,356,160,17,14,110,15,14,86,20,12
68,move,"move 18 13",1,513,356,160,18,13,110,15,14,86,20,12
69,move,"move 16 13",2,518,356,160,18,13,110,16,13,86,20,12
70,snowball,"snowball 20 9",3,535,356,160,18,13,110,16,13,86,20,12
71,dig,"dig 19 12",1,542,356,160,18,13,110,16,13,86,20,12
72,dig,"dig 17 12",2,549,356,160,18,13,110,16,13,86,20,12
73,move,"move 21 11",3,554,356,160,18,13,110,16,13,86,21,11
74,shoot,"shoot N",3,570,356,160,18,13,110,16,13,86,21,11
75,shoot,"shoot N",3,586,356,160,18,13,110,16,13,86,21,11
76,shoot,"shoot N",3,600,348,160,18,13,110,16,13,78,21,11
77,shoot,"shoot N",3,616,348,160,18,13,110,16,13,78,21,11
78,shoot,"shoot N",3,632,348,160,18,13,110,16,13,78,21,11
79,move,"move 19 12",1,634,340,160,19,12,110,16,13,70,21,11
80,move,"move 17 12",2,639,340,160,19,12,110,17,12,70,21,11
81,snowball,"snowball 21 8",3,656,340,160,19,12,110,17,12,70,21,11
82,dig,"dig 20 11",1,663,340,160,19,12,110,17,12,70,21,11
83,dig,"dig 18 11",2,670,340,160,19,12,110,17,12,70,21,11
84,shoot,"shoot N",3,686,340,160,19,12,110,17,12,70,21,11
85,move,"move 20 11",1,691,340,160,20,11,110,17,12,70,21,11
86,move,"move 18 11",2,696,340,160,20,11,110,18,11,70,21,11
87,shoot,"shoot N",3,712,340,160,20,11,110,18,11,70,21,11
88,move,"move 21 10",1,714,332,160,21,10,102,18,11,70,21,11
89,banana,"banana 21 8",2,759,325,153,21,10,102,18,11,70,21,11
90,move,"move 20 10",3,764,325,153,21,10,102,18,11,70,20,10
91,shoot,"shoot N",1,766,325,153,21,10,102,18,11,70,20,10
92,banana,"banana 20 9",2,750,301,142,21,10,102,18,11,57,20,10
93,shoot,"shoot N",3,766,301,142,21,10,102,18,11,57,20,10
94,shoot,"shoot NW",1,768,301,142,21,10,102,18,11,57,20,10
95,shoot,"shoot NE",2,784,301,142,21,10,102,18,11,57,20,10
96,shoot,"shoot W",3,800,301,142,21,10,102,18,11,57,20,10
97,move,"move 20 9",1,802,293,142,20,9,102,18,11,49,20,10
98,shoot,"shoot NE",2,818,293,142,20,9,102,18,11,49,20,10
99,shoot,"shoot W",3,834,293,142,20,9,102,18,11,49,20,10
100,shoot,"shoot SW",1,848,285,142,20,9,102,18,11,41,20,10
101,shoot,"shoot NE",2,904,285,142,20,9,102,18,11,41,20,10
102,dig,"dig 19 11",3,911,285,142,20,9,102,18,11,41,20,10
103,move,"move 19 10",1,916,285,142,19,10,102,18,11,41,20,10
104,move,"move 19 12",2,921,285,142,19,10,102,19,12,41,20,10
105,move,"move 19 11",3,926,285,142,19,10,102,19,12,41,19,11
106,move,"move 18 11",1,931,285,142,18,11,102,19,12,41,19,11
107,move,"move 18 13",2,936,285,142,18,11,102,18,13,41,19,11
108,dig,"dig 18 12",3,943,285,142,18,11,102,18,13,41,19,11
109,move,"move 17 12",1,948,285,142,17,12,102,18,13,41,19,11
110,move,"move 17 14",2,948,285,142,17,12,102,18,13,41,19,11
111,move,"move 18 12",3,953,285,142,17,12,102,18,13,41,18,12
112,move,"move 16 13",1,958,285,142,16,13,102,18,13,41,18,12
113,move,"move 17 14",2,958,285,142,16,13,102,18,13,41,18,12
114,dig,"dig 17 13",3,965,285,142,16,13,102,18,13,41,18,12
115,move,"move 15 14",1,970,285,142,15,14,102,18,13,41,18,12
116,move,"move 17 14",2,975,285,142,15,14,102,17,14,41,18,12
117,move,"move 17 13",3,980,285,142,15,14,102,17,14,41,17,13
118,move,"move 14 15",1,985,285,142,14,15,102,17,14,41,17,13
119,banana,"banana 13 17",2,985,285,142,14,15,102,17,14,41,17,13
120,move,"move 16 14",3,990,285,142,14,15,102,17,14,41,16,14
121,move,"move 13 16",1,995,285,142,13,16,102,17,14,41,16,14
122,banana,"banana 13 17",2,992,277,134,13,16,102,17,14,41,16,14
123,dig,"dig 15 15",3,999,277,134,13,16,102,17,14,41,16,14
124,shoot,"shoot S",1,1012,269,134,13,16,102,17,14,33,16,14
125,banana,"banana 13 17",2,1057,256,121,13,16,102,17,14,33,16,14
126,move,"move 15 15",3,1059,248,113,13,16,102,17,14,33,15,15
127,shoot,"shoot S",1,1075,248,113,13,16,102,17,14,33,15,15
128,move,"move 16 15",2,1078,240,105,13,16,102,16,15,33,15,15
129,shoot,"shoot SW",3,1094,240,105,13,16,102,16,15,33,15,15
130,shoot,"shoot S",1,1107,232,105,13,16,102,16,15,25,15,15
131,dig,"dig 15 16",2,1114,232,105,13,16,102,16,15,25,15,15
132,shoot,"shoot SW",3,1127,224,97,13,16,102,16,15,25,15,15
133,shoot,"shoot S",1,1143,224,97,13,16,102,16,15,25,15,15
134,move,"move 15 16",2,1146,216,97,13,16,102,15,16,17,15,15
135,shoot,"shoot SW",3,1162,216,97,13,16,102,15,16,17,15,15
136,shoot,"shoot S",1,1175,208,97,13,16,102,15,16,9,15,15
137,move,"move 14 17",2,1180,208,97,13,16,102,14,17,9,15,15
138,shoot,"shoot SW",3,1193,200,89,13,16,102,14,17,9,15,15
139,shoot,"shoot S",1,1249,200,89,13,16,102,14,17,9,15,15
140,dig,"dig 15 18",2,1256,200,89,13,16,102,14,17,9,15,15
141,move,"move 14 16",3,1259,192,89,13,16,94,14,17,9,14,16
142,move,"move 14 15",1,1261,184,89,14,15,86,14,17,9,14,16
143,shoot,"shoot S",2,1274,176,89,14,15,78,14,17,9,14,16
144,move,"move 15 16",3,1277,168,89,14,15,70,14,17,9,15,16
145,move,"move 14 16",1,1279,160,89,14,16,62,14,17,9,15,16
146,shoot,"shoot S",2,1292,152,89,14,16,54,14,17,9,15,16
147,invalid,"invalid",3,1286,144,89,14,16,46,14,17,9,15,16
148,invalid,"invalid",1,1279,136,89,14,16,38,14,17,9,15,16
149,shoot,"shoot S",2,1292,128,89,14,16,30,14,17,9,15,16
150,move,"move 16 17",3,1295,120,89,14,16,22,14,17,9,16,17
151,move,"move 15 16",1,1297,112,89,15,16,14,14,17,9,16,17
152,shoot,"shoot S",2,1310,104,89,15,16,14,14,17,1,16,17
153,shoot,"shoot SW",3,1324,96,89,15,16,6,14,17,1,16,17
154,move,"move 14 16",1,1327,90,89,14,16,-2,14,17,1,16,17
155,shoot,"shoot SW",3,1340,82,81,14,16,-2,14,17,1,16,17
156,shoot,"shoot S",1,1353,74,73,14,16,-2,14,17,1,16,17
157,shoot,"shoot SW",3,1367,66,65,14,16,-2,14,17,1,16,17
158,shoot,"shoot S",1,1380,58,57,14,16,-2,14,17,1,16,17
159,shoot,"shoot SW",3,1393,50,49,14,16,-2,14,17,1,16,17
160,shoot,"shoot S",1,1407,42,41,14,16,-2,14,17,1,16,17
161,shoot,"shoot SW",3,1420,34,33,14,16,-2,14,17,1,16,17
162,shoot,"shoot S",1,1422,34,33,14,16,-2,14,17,1,16,17
163,move,"move 15 18",3,1427,34,33,14,16,-2,14,17,1,15,18
164,move,"move 13 17",1,1432,34,33,13,17,-2,14,17,1,15,18
165,move,"move 14 19",3,1434,26,25,13,17,-2,14,17,1,14,19
166,shoot,"shoot S",1,1436,26,25,13,17,-2,14,17,1,14,19
167,move,"move 13 20",3,1441,26,25,13,17,-2,14,17,1,13,20
168,move,"move 12 18",1,1446,25,25,12,18,-2,14,17,-7,13,20
169,dig,"dig 12 19",1,1453,25,25,12,18,-2,14,17,-7,13,20
170,shoot,"shoot S",1,1455,25,25,12,18,-2,14,17,-7,13,20
171,move,"move 11 19",1,1460,25,25,11,19,-2,14,17,-7,13,20
172,dig,"dig 11 20",1,1467,25,25,11,19,-2,14,17,-7,13,20
173,dig,"dig 10 20",1,1474,25,25,11,19,-2,14,17,-7,13,20
174,move,"move 11 20",1,1479,25,25,11,20,-2,14,17,-7,13,20
175,dig,"dig 11 21",1,1486,25,25,11,20,-2,14,17,-7,13,20
176,shoot,"shoot S",1,1488,25,25,11,20,-2,14,17,-7,13,20
177,move,"move 12 21",1,1493,25,25,12,21,-2,14,17,-7,13,20
178,move,"move 13 22",1,1498,25,25,13,22,-2,14,17,-7,13,20
179,move,"move 13 23",1,1503,25,25,13,23,-2,14,17,-7,13,20
180,dig,"dig 13 24",1,1510,25,25,13,23,-2,14,17,-7,13,20
181,shoot,"shoot S",1,1512,25,25,13,23,-2,14,17,-7,13,20
182,move,"move 12 24",1,1517,25,25,12,24,-2,14,17,-7,13,20
183,shoot,"shoot SE",1,1519,25,25,12,24,-2,14,17,-7,13,20
184,move,"move 13 25",1,1524,25,25,13,25,-2,14,17,-7,13,20
185,shoot,"shoot SE",1,1526,25,25,13,25,-2,14,17,-7,13,20
186,shoot,"shoot S",1,1528,25,25,13,25,-2,14,17,-7,13,20
187,shoot,"shoot SW",1,1530,25,25,13,25,-2,14,17,-7,13,20
188,shoot,"shoot W",1,1532,25,25,13,25,-2,14,17,-7,13,20
189,move,"move 12 24",1,1537,25,25,12,24,-2,14,17,-7,13,20
190,shoot,"shoot NW",1,1539,25,25,12,24,-2,14,17,-7,13,20
191,move,"move 11 23",1,1544,25,25,11,23,-2,14,17,-7,13,20
192,move,"move 10 22",1,1549,25,25,10,22,-2,14,17,-7,13,20
193,shoot,"shoot NW",1,1551,25,25,10,22,-2,14,17,-7,13,20
194,shoot,"shoot N",1,1553,25,25,10,22,-2,14,17,-7,13,20
195,move,"move 9 21",1,1558,25,25,9,21,-2,14,17,-7,13,20
196,move,"move 8 20",1,1563,25,25,8,20,-2,14,17,-7,13,20
197,shoot,"shoot N",1,1565,25,25,8,20,-2,14,17,-7,13,20
198,move,"move 7 19",1,1570,25,25,7,19,-2,14,17,-7,13,20
199,move,"move 8 18",1,1575,25,25,8,18,-2,14,17,-7,13,20
200,dig,"dig 7 17",1,1582,25,25,8,18,-2,14,17,-7,13,20
201,shoot,"shoot N",1,1584,25,25,8,18,-2,14,17,-7,13,20
202,move,"move 9 17",1,1589,25,25,9,17,-2,14,17,-7,13,20
203,move,"move 10 16",1,1594,25,25,10,16,-2,14,17,-7,13,20
204,dig,"dig 11 15",1,1601,25,25,10,16,-2,14,17,-7,13,20
205,move,"move 11 15",1,1606,25,25,11,15,-2,14,17,-7,13,20
206,move,"move 12 14",1,1611,25,25,12,14,-2,14,17,-7,13,20
207,move,"move 11 13",1,1616,25,25,11,13,-2,14,17,-7,13,20
208,shoot,"shoot NW",1,1618,25,25,11,13,-2,14,17,-7,13,20
209,shoot,"shoot N",1,1620,25,25,11,13,-2,14,17,-7,13,20
210,move,"move 12 12",1,1625,25,25,12,12,-2,14,17,-7,13,20
211,dig,"dig 13 11",1,1632,25,25,12,12,-2,14,17,-7,13,20
212,move,"move 13 11",1,1637,25,25,13,11,-2,14,17,-7,13,20
213,move,"move 14 10",1,1642,25,25,14,10,-2,14,17,-7,13,20
214,move,"move 15 9",1,1647,25,25,15,9,-2,14,17,-7,13,20
215,shoot,"shoot NE",1,1649,25,25,15,9,-2,14,17,-7,13,20
216,dig,"dig 16 9",1,1656,25,25,15,9,-2,14,17,-7,13,20
217,shoot,"shoot E",1,1658,25,25,15,9,-2,14,17,-7,13,20
218,dig,"dig 16 10",1,1665,25,25,15,9,-2,14,17,-7,13,20
219,move,"move 16 10",1,1670,25,25,16,10,-2,14,17,-7,13,20
220,dig,"dig 17 11",1,1677,25,25,16,10,-2,14,17,-7,13,20
221,move,"move 17 11",1,1682,25,25,17,11,-2,14,17,-7,13,20
222,move,"move 18 12",1,1687,25,25,18,12,-2,14,17,-7,13,20
223,move,"move 19 13",1,1692,25,25,19,13,-2,14,17,-7,13,20
224,shoot,"shoot SE",1,1694,25,25,19,13,-2,14,17,-7,13,20
225,shoot,"shoot E",1,1696,25,25,19,13,-2,14,17,-7,13,20
226,move,"move 20 14",1,1701,25,25,20,14,-2,14,17,-7,13,20
227,dig,"dig 21 14",1,1708,25,25,20,14,-2,14,17,-7,13,20
228,dig,"dig 21 15",1,1715,25,25,20,14,-2,14,17,-7,13,20
229,shoot,"shoot SE",1,1717,25,25,20,14,-2,14,17,-7,13,20
230,move,"move 21 15",1,1722,25,25,21,15,-2,14,17,-7,13,20
231,move,"move 22 16",1,1727,25,25,22,16,-2,14,17,-7,13,20
232,move,"move 21 17",1,1732,25,25,21,17,-2,14,17,-7,13,20
233,dig,"dig 21 18",1,1739,25,25,21,17,-2,14,17,-7,13,20
234,shoot,"shoot S",1,1741,25,25,21,17,-2,14,17,-7,13,20
235,move,"move 20 18",1,1746,25,25,20,18,-2,14,17,-7,13,20
236,move,"move 19 19",1,1751,25,25,19,19,-2,14,17,-7,13,20
237,shoot,"shoot SW",1,1753,25,25,19,19,-2,14,17,-7,13,20
238,move,"move 18 20",1,1758,25,25,18,20,-2,14,17,-7,13,20
239,shoot,"shoot SW",1,1760,25,25,18,20,-2,14,17,-7,13,20
240,move,"move 17 21",1,1765,25,25,17,21,-2,14,17,-7,13,20
241,move,"move 16 20",1,1770,25,25,16,20,-2,14,17,-7,13,20
242,dig,"dig 15 19",1,1777,25,25,16,20,-2,14,17,-7,13,20
243,shoot,"shoot NW",1,1779,25,25,16,20,-2,14,17,-7,13,20
244,move,"move 15 19",1,1784,25,25,15,19,-2,14,17,-7,13,20
245,move,"move 14 18",1,1789,25,25,14,18,-2,14,17,-7,13,20
246,move,"move 13 17",1,1794,25,25,13,17,-2,14,17,-7,13,20
247,move,"move 12 16",1,1799,25,25,12,16,-2,14,17,-7,13,20
248,move,"move 13 15",1,1804,25,25,13,15,-2,14,17,-7,13,20
249,move,"move 14 14",1,1809,25,25,14,14,-2,14,17,-7,13,20
250,move,"move 13 13",1,1814,25,25,13,13,-2,14,17,-7,13,20
251,dig,"dig 13 12",1,1821,25,25,13,13,-2,14,17,-7,13,20
252,shoot,"shoot N",1,1823,25,25,13,13,-2,14,17,-7,13,20
253,move,"move 14 12",1,1828,25,25,14,12,-2,14,17,-7,13,20
254,shoot,"shoot NW",1,1830,25,25,14,12,-2,14,17,-7,13,20
255,shoot,"shoot W",1,1832,25,25,14,12,-2,14,17,-7,13,20
256,move,"move 13 13",1,1837,25,25,13,13,-2,14,17,-7,13,20
257,shoot,"shoot SW",1,1839,25,25,13,13,-2,14,17,-7,13,20
258,move,"move 12 14",1,1844,25,25,12,14,-2,14,17,-7,13,20
259,move,"move 13 15",1,1849,25,25,13,15,-2,14,17,-7,13,20
260,move,"move 14 16",1,1854,25,25,14,16,-2,14,17,-7,13,20
261,move,"move 15 17",1,1859,25,25,15,17,-2,14,17,-7,13,20
262,move,"move 14 18",1,1864,25,25,14,18,-2,14,17,-7,13,20
263,shoot,"shoot SW",1,1866,25,25,14,18,-2,14,17,-7,13,20
264,shoot,"shoot W",1,1868,25,25,14,18,-2,14,17,-7,13,20
265,move,"move 13 17",1,1873,25,25,13,17,-2,14,17,-7,13,20
266,shoot,"shoot NW",1,1875,25,25,13,17,-2,14,17,-7,13,20
267,shoot,"shoot N",1,1877,25,25,13,17,-2,14,17,-7,13,20
268,move,"move 14 16",1,1882,25,25,14,16,-2,14,17,-7,13,20
269,shoot,"shoot NE",1,1884,25,25,14,16,-2,14,17,-7,13,20
270,move,"move 15 15",1,1889,25,25,15,15,-2,14,17,-7,13,20
271,shoot,"shoot NE",1,1891,25,25,15,15,-2,14,17,-7,13,20
272,move,"move 16 14",1,1896,25,25,16,14,-2,14,17,-7,13,20
273,dig,"dig 17 15",1,1903,25,25,16,14,-2,14,17,-7,13,20
274,move,"move 17 15",1,1908,25,25,17,15,-2,14,17,-7,13,20
275,dig,"dig 18 14",1,1915,25,25,17,15,-2,14,17,-7,13,20
276,move,"move 18 14",1,1920,25,25,18,14,-2,14,17,-7,13,20
277,shoot,"shoot NE",1,1922,25,25,18,14,-2,14,17,-7,13,20
278,shoot,"shoot N",1,1924,25,25,18,14,-2,14,17,-7,13,20
279,move,"move 17 13",1,1929,25,25,17,13,-2,14,17,-7,13,20
280,shoot,"shoot N",1,1931,25,25,17,13,-2,14,17,-7,13,20
281,shoot,"shoot NE",1,1933,25,25,17,13,-2,14,17,-7,13,20
282,shoot,"shoot E",1,1935,25,25,17,13,-2,14,17,-7,13,20
283,move,"move 18 14",1,1940,25,25,18,14,-2,14,17,-7,13,20
284,shoot,"shoot SE",1,1942,25,25,18,14,-2,14,17,-7,13,20
285,move,"move 19 15",1,1947,25,25,19,15,-2,14,17,-7,13,20
286,shoot,"shoot E",1,1949,25,25,19,15,-2,14,17,-7,13,20
287,shoot,"shoot SE",1,1951,25,25,19,15,-2,14,17,-7,13,20
288,dig,"dig 19 16",1,1958,25,25,19,15,-2,14,17,-7,13,20
289,dig,"dig 18 16",1,1965,25,25,19,15,-2,14,17,-7,13,20
290,move,"move 18 16",1,1970,25,25,18,16,-2,14,17,-7,13,20
291,dig,"dig 17 17",1,1977,25,25,18,16,-2,14,17,-7,13,20
292,shoot,"shoot SW",1,1979,25,25,18,16,-2,14,17,-7,13,20
293,move,"move 17 17",1,1984,25,25,17,17,-2,14,17,-7,13,20
294,shoot,"shoot W",1,1986,25,25,17,17,-2,14,17,-7,13,20
295,move,"move 16 18",1,1991,25,25,16,18,-2,14,17,-7,13,20
296,move,"move 15 17",1,1996,25,25,15,17,-2,14,17,-7,13,20
297,move,"move 14 16",1,2001,25,25,14,16,-2,14,17,-7,13,20
298,shoot,"shoot N",1,2003,25,25,14,16,-2,14,17,-7,13,20
299,move,"move 15 15",1,2008,25,25,15,15,-2,14,17,-7,13,20
300,shoot,"shoot NE",1,2010,25,25,15,15,-2,14,17,-7,13,20
301,shoot,"shoot E",1,2012,25,25,15,15,-2,14,17,-7,13,20
302,move,"move 16 16",1,2017,25,25,16,16,-2,14,17,-7,13,20
303,shoot,"shoot SE",1,2019,25,25,16,16,-2,14,17,-7,13,20
304,shoot,"shoot E",1,2021,25,25,16,16,-2,14,17,-7,13,20
305,move,"move 17 15",1,2026,25,25,17,15,-2,14,17,-7,13,20
306,shoot,"shoot N",1,2028,25,25,17,15,-2,14,17,-7,13,20
307,move,"move 16 14",1,2033,25,25,16,14,-2,14,17,-7,13,20
308,shoot,"shoot W",1,2035,25,25,16,14,-2,14,17,-7,13,20
309,move,"move 15 15",1,2040,25,25,15,15,-2,14,17,-7,13,20
310,shoot,"shoot SW",1,2042,25,25,15,15,-2,14,17,-7,13,20
311,shoot,"shoot S",1,2044,25,25,15,15,-2,14,17,-7,13,20
312,move,"move 16 16",1,2049,25,25,16,16,-2,14,17,-7,13,20
313,shoot,"shoot SE",1,2051,25,25,16,16,-2,14,17,-7,13,20
314,move,"move 17 17",1,2056,25,25,17,17,-2,14,17,-7,13,20
315,shoot,"shoot E",1,2058,25,25,17,17,-2,14,17,-7,13,20
316,move,"move 18 16",1,2063,25,25,18,16,-2,14,17,-7,13,20
317,shoot,"shoot N",1,2065,25,25,18,16,-2,14,17,-7,13,20
318,move,"move 17 15",1,2070,25,25,17,15,-2,14,17,-7,13,20
319,shoot,"shoot NW",1,2072,25,25,17,15,-2,14,17,-7,13,20
320,shoot,"shoot W",1,2074,25,25,17,15,-2,14,17,-7,13,20
321,move,"move 16 16",1,2079,25,25,16,16,-2,14,17,-7,13,20
322,shoot,"shoot SW",1,2081,25,25,16,16,-2,14,17,-7,13,20
323,move,"move 15 17",1,2086,25,25,15,17,-2,14,17,-7,13,20
324,shoot,"shoot SW",1,2088,25,25,15,17,-2,14,17,-7,13,20
325,shoot,"shoot S",1,2090,25,25,15,17,-2,14,17,-7,13,20
326,shoot,"shoot W",1,2092,25,25,15,17,-2,14,17,-7,13,20
327,move,"move 14 16",1,2097,25,25,14,16,-2,14,17,-7,13,20
328,shoot,"shoot N",1,2099,25,25,14,16,-2,14,17,-7,13,20
329,move,"move 15 15",1,2104,25,25,15,15,-2,14,17,-7,13,20
330,shoot,"shoot NE",1,2106,25,25,15,15,-2,14,17,-7,13,20
331,shoot,"shoot E",1,2108,25,25,15,15,-2,14,17,-7,13,20
332,move,"move 16 16",1,2113,25,25,16,16,-2,14,17,-7,13,20
333,shoot,"shoot SE",1,2115,25,25,16,16,-2,14,17,-7,13,20
334,move,"move 17 17",1,2120,25,25,17,17,-2,14,17,-7,13,20
335,shoot,"shoot NE",1,2122,25,25,17,17,-2,14,17,-7,13,20
336,shoot,"shoot N",1,2124,25,25,17,17,-2,14,17,-7,13,20
337,move,"move 16 16",1,2129,25,25,16,16,-2,14,17,-7,13,20
338,shoot,"shoot NW",1,2131,25,25,16,16,-2,14,17,-7,13,20
339,move,"move 15 15",1,2136,25,25,15,15,-2,14,17,-7,13,20
340,shoot,"shoot N",1,2138,25,25,15,15,-2,14,17,-7,13,20
341,move,"move 16 14",1,2143,25,25,16,14,-2,14,17,-7,13,20
342,shoot,"shoot E",1,2145,25,25,16,14,-2,14,17,-7,13,20
343,move,"move 17 15",1,2150,25,25,17,15,-2,14,17,-7,13,20
344,shoot,"shoot SE",1,2152,25,25,17,15,-2,14,17,-7,13,20
345,shoot,"shoot S",1,2154,25,25,17,15,-2,14,17,-7,13,20
346,move,"move 16 16",1,2159,25,25,16,16,-2,14,17,-7,13,20
347,shoot,"shoot SW",1,2161,25,25,16,16,-2,14,17,-7,13,20
348,move,"move 15 17",1,2166,25,25,15,17,-2,14,17,-7,13,20
349,shoot,"shoot NW",1,2168,25,25,15,17,-2,14,17,-7,13,20
350,shoot,"shoot N",1,2170,25,25,15,17,-2,14,17,-7,13,20
351,move,"move 16 16",1,2175,25,25,16,16,-2,14,17,-7,13,20
352,shoot,"shoot NE",1,2177,25,25,16,16,-2,14,17,-7,13,20
353,move,"move 17 15",1,2182,25,25,17,15,-2,14,17,-7,13,20
354,shoot,"shoot E",1,2184,25,25,17,15,-2,14,17,-7,13,20
355,move,"move 18 16",1,2189,25,25,18,16,-2,14,17,-7,13,20
356,shoot,"shoot S",1,2191,25,25,18,16,-2,14,17,-7,13,20
357,move,"move 17 17",1,2196,25,25,17,17,-2,14,17,-7,13,20
358,shoot,"shoot SW",1,2198,25,25,17,17,-2,14,17,-7,13,20
359,shoot,"shoot W",1,2200,25,25,17,17,-2,14,17,-7,13,20
360,move,"move 16 16",1,2205,25,25,16,16,-2,14,17,-7,13,20
361,shoot,"shoot NW",1,2207,25,25,16,16,-2,14,17,-7,13,20
362,move,"move 15 15",1,2212,25,25,15,15,-2,14,17,-7,13,20
363,shoot,"shoot W",1,2214,25,25,15,15,-2,14,17,-7,13,20
364,move,"move 14 16",1,2219,25,25,14,16,-2,14,17,-7,13,20
365,shoot,"shoot S",1,2221,25,25,14,16,-2,14,17,-7,13,20
366,move,"move 15 17",1,2226,25,25,15,17,-2,14,17,-7,13,20
