Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,move,"move 17 17",3,423,370,150,18,16,110,16,15,110,17,17
56,move,"move 18 15",1,428,370,150,18,15,110,16,15,110,17,17
57,move,"move 17 14",2,433,370,150,18,15,110,17,14,110,17,17
58,move,"move 18 16",3,438,370,150,18,15,110,17,14,110,18,16
59,invalid,"invalid",1,434,370,150,18,15,110,17,14,110,18,16
60,banana,"banana 17 10",2,537,370,150,18,15,110,17,14,110,18,16
61,shoot,"shoot N",2,553,370,150,18,15,110,17,14,110,18,16
62,shoot,"shoot N",2,569,370,150,18,15,110,17,14,110,18,16
63,shoot,"shoot N",2,585,370,150,18,15,110,17,14,110,18,16
64,shoot,"shoot N",2,601,370,150,18,15,110,17,14,110,18,16
65,shoot,"shoot N",2,617,370,150,18,15,110,17,14,110,18,16
66,move,"move 17 15",3,622,370,150,18,15,110,17,14,110,17,15
67,invalid,"invalid",1,618,370,150,18,15,110,17,14,110,17,15
68,banana,"banana 18 11",2,672,370,150,18,15,110,17,14,110,17,15
69,snowball,"snowball 18 11",3,689,370,150,18,15,110,17,14,110,17,15
70,shoot,"shoot N",1,705,370,150,18,15,110,17,14,110,17,15
71,banana,"banana 18 11",2,745,370,150,18,15,110,17,14,110,17,15
72,move,"move 18 14",3,750,370,150,18,15,110,17,14,110,18,14
73,dig,"dig 19 15",1,757,370,150,18,15,110,17,14,110,18,14
74,move,"move 18 13",2,762,370,150,18,15,110,18,13,110,18,14
75,snowball,"snowball 18 11",3,779,370,150,18,15,110,18,13,110,18,14
76,invalid,"invalid",1,775,370,150,18,15,110,18,13,110,18,14
77,shoot,"shoot N",2,791,370,150,18,15,110,18,13,110,18,14
78,move,"move 17 14",3,796,370,150,18,15,110,18,13,110,17,14
79,move,"move 18 14",1,801,370,150,18,14,110,18,13,110,17,14
80,shoot,"shoot N",2,817,370,150,18,14,110,18,13,110,17,14
81,snowball,"snowball 18 11",3,834,370,150,18,14,110,18,13,110,17,14
82,move,"move 17 15",1,839,370,150,17,15,110,18,13,110,17,14
83,shoot,"shoot N",2,855,370,150,17,15,110,18,13,110,17,14
84,invalid,"invalid",3,851,370,150,17,15,110,18,13,110,17,14
85,move,"move 18 14",1,851,370,150,17,15,110,18,13,110,17,14
86,shoot,"shoot N",2,867,370,150,17,15,110,18,13,110,17,14
87,move,"move 16 15",3,872,370,150,17,15,110,18,13,110,16,15
88,move,"move 18 14",1,872,370,150,17,15,110,18,13,110,16,15
89,move,"move 17 12",2,866,337,130,17,15,110,17,12,97,16,15
90,shoot,"shoot W",3,868,337,130,17,15,110,17,12,97,16,15
91,move,"move 17 14",1,870,329,130,17,14,102,17,12,97,16,15
92,shoot,"shoot N",2,886,329,130,17,14,102,17,12,97,16,15
93,move,"move 16 16",3,891,329,130,17,14,102,17,12,97,16,16
94,move,"move 17 13",1,896,329,130,17,13,102,17,12,97,16,16
95,shoot,"shoot E",2,952,329,130,17,13,102,17,12,97,16,16
96,move,"move 17 15",3,952,329,130,17,13,102,17,12,97,16,16
97,move,"move 16 14",1,957,329,130,16,14,102,17,12,97,16,16
98,dig,"dig 16 13",2,964,329,130,16,14,102,17,12,97,16,16
99,move,"move 15 15",3,969,329,130,16,14,102,17,12,97,15,15
100,move,"move 17 13",1,974,329,130,17,13,102,17,12,97,15,15
101,move,"move 16 13",2,979,329,130,17,13,102,16,13,97,15,15
102,move,"move 14 14",3,984,329,130,17,13,102,16,13,97,14,14
103,move,"move 16 14",1,989,329,130,16,14,102,16,13,97,14,14
104,move,"move 15 14",2,994,329,130,16,14,102,15,14,97,14,14
105,move,"move 13 15",3,999,329,130,16,14,102,15,14,97,13,15
106,move,"move 15 15",1,1004,329,130,15,15,102,15,14,97,13,15
107,move,"move 14 15",2,1009,329,130,15,15,102,14,15,97,13,15
108,shoot,"shoot SW",3,1011,329,130,15,15,102,14,15,97,13,15
109,dig,"dig 14 16",1,1018,329,130,15,15,102,14,15,97,13,15
110,move,"move 15 14",2,1023,329,130,15,15,102,15,14,97,13,15
111,shoot,"shoot W",3,1039,329,130,15,15,102,15,14,97,13,15
112,move,"move 14 15",1,1044,329,130,14,15,102,15,14,97,13,15
113,move,"move 14 13",2,1049,329,130,14,15,102,14,13,97,13,15
114,shoot,"shoot W",3,1051,329,130,14,15,102,14,13,97,13,15
115,move,"move 13 16",1,1056,329,130,13,16,102,14,13,97,13,15
116,move,"move 13 14",2,1061,329,130,13,16,102,13,14,97,13,15
117,move,"move 12 16",3,1066,329,130,13,16,102,13,14,97,12,16
118,move,"move 12 17",1,1071,329,130,12,17,102,13,14,97,12,16
119,move,"move 12 15",2,1076,329,130,12,17,102,12,15,97,12,16
120,move,"move 11 17",3,1081,329,130,12,17,102,12,15,97,11,17
121,shoot,"shoot SW",1,1097,329,130,12,17,102,12,15,97,11,17
122,move,"move 11 16",2,1102,329,130,12,17,102,11,16,97,11,17
123,move,"move 10 18",3,1107,329,130,12,17,102,11,16,97,10,18
124,move,"move 11 18",1,1112,329,130,11,18,102,11,16,97,10,18
125,move,"move 10 17",2,1117,329,130,11,18,102,10,17,97,10,18
126,move,"move 9 17",3,1122,329,130,11,18,102,10,17,97,9,17
127,move,"move 10 19",1,1127,329,130,10,19,102,10,17,97,9,17
128,shoot,"shoot NW",2,1129,329,130,10,19,102,10,17,97,9,17
129,shoot,"shoot NW",3,1145,329,130,10,19,102,10,17,97,9,17
130,move,"move 9 18",1,1150,329,130,9,18,102,10,17,97,9,17
131,move,"move 9 16",2,1155,329,130,9,18,102,9,16,97,9,17
132,shoot,"shoot NW",3,1171,329,130,9,18,102,9,16,97,9,17
133,move,"move 8 17",1,1176,329,130,8,17,102,9,16,97,9,17
134,shoot,"shoot W",2,1192,329,130,8,17,102,9,16,97,9,17
135,move,"move 8 16",3,1197,329,130,8,17,102,9,16,97,8,16
136,shoot,"shoot NW",1,1213,329,130,8,17,102,9,16,97,8,16
137,move,"move 10 15",2,1218,329,130,8,17,102,10,15,97,8,16
138,shoot,"shoot W",3,1234,329,130,8,17,102,10,15,97,8,16
139,shoot,"shoot NW",1,1250,329,130,8,17,102,10,15,97,8,16
140,move,"move 9 16",2,1255,329,130,8,17,102,9,16,97,8,16
141,shoot,"shoot W",3,1271,329,130,8,17,102,9,16,97,8,16
142,shoot,"shoot NW",1,1287,329,130,8,17,102,9,16,97,8,16
143,move,"move 8 15",2,1292,329,130,8,17,102,8,15,97,8,16
144,shoot,"shoot W",3,1308,329,130,8,17,102,8,15,97,8,16
145,shoot,"shoot NW",1,1324,329,130,8,17,102,8,15,97,8,16
146,shoot,"shoot SW",2,1380,329,130,8,17,102,8,15,97,8,16
147,move,"move 9 16",3,1385,329,130,8,17,102,8,15,97,9,16
148,move,"move 9 18",1,1390,329,130,9,18,102,8,15,97,9,16
149,invalid,"invalid",2,1386,329,130,9,18,102,8,15,97,9,16
150,move,"move 10 16",3,1391,329,130,9,18,102,8,15,97,10,16
151,move,"move 10 17",1,1396,329,130,10,17,102,8,15,97,10,16
152,move,"move 9 16",2,1401,329,130,10,17,102,9,16,97,10,16
153,move,"move 11 17",3,1406,329,130,10,17,102,9,16,97,11,17
154,move,"move 11 16",1,1411,329,130,11,16,102,9,16,97,11,17
155,move,"move 10 16",2,1416,329,130,11,16,102,10,16,97,11,17
156,move,"move 12 16",3,1421,329,130,11,16,102,10,16,97,12,16
157,move,"move 12 15",1,1426,329,130,12,15,102,10,16,97,12,16
158,move,"move 11 15",2,1431,329,130,12,15,102,11,15,97,12,16
159,move,"move 13 15",3,1436,329,130,12,15,102,11,15,97,13,15
160,move,"move 13 14",1,1441,329,130,13,14,102,11,15,97,13,15
161,move,"move 12 14",2,1446,329,130,13,14,102,12,14,97,13,15
162,move,"move 14 15",3,1451,329,130,13,14,102,12,14,97,14,15
163,move,"move 13 15",1,1456,329,130,13,15,102,12,14,97,14,15
164,move,"move 11 14",2,1461,329,130,13,15,102,11,14,97,14,15
165,move,"move 15 15",3,1466,329,130,13,15,102,11,14,97,15,15
166,move,"move 14 16",1,1471,329,130,14,16,102,11,14,97,15,15
167,move,"move 12 15",2,1476,329,130,14,16,102,12,15,97,15,15
168,move,"move 16 16",3,1481,329,130,14,16,102,12,15,97,16,16
169,move,"move 15 16",1,1486,329,130,15,16,102,12,15,97,16,16
170,move,"move 13 16",2,1491,329,130,15,16,102,13,16,97,16,16
171,move,"move 17 15",3,1496,329,130,15,16,102,13,16,97,17,15
172,move,"move 16 15",1,1501,329,130,16,15,102,13,16,97,17,15
173,move,"move 14 15",2,1506,329,130,16,15,102,14,15,97,17,15
174,move,"move 18 14",3,1511,329,130,16,15,102,14,15,97,18,14
175,move,"move 17 15",1,1516,329,130,17,15,102,14,15,97,18,14
176,move,"move 15 16",2,1521,329,130,17,15,102,15,16,97,18,14
177,move,"move 19 15",3,1526,329,130,17,15,102,15,16,97,19,15
178,move,"move 18 16",1,1531,329,130,18,16,102,15,16,97,19,15
179,move,"move 16 16",2,1536,329,130,18,16,102,16,16,97,19,15
180,move,"move 20 15",3,1541,329,130,18,16,102,16,16,97,20,15
181,move,"move 19 16",1,1546,329,130,19,16,102,16,16,97,20,15
182,move,"move 17 15",2,1551,329,130,19,16,102,17,15,97,20,15
183,dig,"dig 21 15",3,1558,329,130,19,16,102,17,15,97,20,15
184,move,"move 20 17",1,1563,329,130,20,17,102,17,15,97,20,15
185,move,"move 18 16",2,1568,329,130,20,17,102,18,16,97,20,15
186,shoot,"shoot NE",3,1570,329,130,20,17,102,18,16,97,20,15
187,move,"move 20 16",1,1575,329,130,20,16,102,18,16,97,20,15
188,move,"move 19 15",2,1580,329,130,20,16,102,19,15,97,20,15
189,shoot,"shoot E",3,1596,329,130,20,16,102,19,15,97,20,15
190,move,"move 21 15",1,1601,329,130,21,15,102,19,15,97,20,15
191,move,"move 20 16",2,1606,329,130,21,15,102,20,16,97,20,15
192,move,"move 21 16",3,1611,329,130,21,15,102,20,16,97,21,16
193,move,"move 22 16",1,1616,329,130,22,16,102,20,16,97,21,16
194,move,"move 21 17",2,1621,329,130,22,16,102,21,17,97,21,16
195,move,"move 22 17",3,1626,329,130,22,16,102,21,17,97,22,17
196,move,"move 23 17",1,1631,329,130,23,17,102,21,17,97,22,17
197,move,"move 22 18",2,1636,329,130,23,17,102,22,18,97,22,17
198,move,"move 23 18",3,1641,329,130,23,17,102,22,18,97,23,18
199,shoot,"shoot SE",1,1657,329,130,23,17,102,22,18,97,23,18
200,move,"move 22 17",2,1662,329,130,23,17,102,22,17,97,23,18
201,shoot,"shoot E",3,1664,329,130,23,17,102,22,17,97,23,18
202,shoot,"shoot E",1,1666,329,130,23,17,102,22,17,97,23,18
203,move,"move 21 16",2,1671,329,130,23,17,102,21,16,97,23,18
204,move,"move 24 17",3,1676,329,130,23,17,102,21,16,97,24,17
205,move,"move 24 18",1,1681,329,130,24,18,102,21,16,97,24,17
206,move,"move 22 17",2,1686,329,130,24,18,102,22,17,97,24,17
207,shoot,"shoot E",3,1702,329,130,24,18,102,22,17,97,24,17
208,shoot,"shoot NE",1,1718,329,130,24,18,102,22,17,97,24,17
209,move,"move 23 17",2,1723,329,130,24,18,102,23,17,97,24,17
210,shoot,"shoot E",3,1739,329,130,24,18,102,23,17,97,24,17
211,shoot,"shoot NE",1,1741,329,130,24,18,102,23,17,97,24,17
212,move,"move 24 16",2,1746,329,130,24,18,102,24,16,97,24,17
213,shoot,"shoot SE",3,1762,329,130,24,18,102,24,16,97,24,17
214,shoot,"shoot E",1,1778,329,130,24,18,102,24,16,97,24,17
215,nothing,"nothing "Player chose to do nothing"",2,1778,329,130,24,18,102,24,16,97,24,17
216,shoot,"shoot SE",3,1794,329,130,24,18,102,24,16,97,24,17
217,shoot,"shoot E",1,1810,329,130,24,18,102,24,16,97,24,17
