Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
69,move,"move 12 16",3,460,270,70,18,11,100,16,24,100,12,16
70,move,"move 17 12",1,457,262,62,18,11,100,16,24,100,12,16
71,move,"move 16 23",2,455,242,42,18,11,100,16,23,100,12,16
72,dig,"dig 13 15",3,462,242,42,18,11,100,16,23,100,12,16
73,move,"move 18 12",1,462,242,42,18,11,100,16,23,100,12,16
74,dig,"dig 16 22",2,469,242,42,18,11,100,16,23,100,12,16
75,dig,"dig 11 15",3,476,242,42,18,11,100,16,23,100,12,16
76,move,"move 19 11",1,476,242,42,18,11,100,16,23,100,12,16
77,move,"move 16 22",2,479,234,34,18,11,100,16,22,100,12,16
78,move,"move 12 15",3,484,234,34,18,11,100,16,22,100,12,15
79,move,"move 19 11",1,484,234,34,18,11,100,16,22,100,12,15
80,move,"move 16 21",2,486,226,26,18,11,100,16,21,100,12,15
81,move,"move 11 16",3,491,226,26,18,11,100,16,21,100,11,16
82,move,"move 19 11",1,491,226,26,18,11,100,16,21,100,11,16
83,invalid,"invalid",2,484,218,18,18,11,100,16,21,100,11,16
84,snowball,"snowball 16 16",3,501,218,18,18,11,100,16,21,100,11,16
85,move,"move 19 11",1,501,218,18,18,11,100,16,21,100,11,16
86,move,"move 17 20",2,504,210,10,18,11,100,17,20,100,11,16
87,move,"move 12 15",3,509,210,10,18,11,100,17,20,100,12,15
88,move,"move 17 11",1,514,210,10,17,11,100,17,20,100,12,15
89,banana,"banana 17 15",2,587,210,10,17,11,100,17,20,100,12,15
90,move,"move 11 14",3,592,210,10,17,11,100,17,20,100,11,14
91,shoot,"shoot S",1,608,210,10,17,11,100,17,20,100,11,14
92,move,"move 17 21",2,610,202,2,17,11,100,17,21,100,11,14
93,snowball,"snowball 15 16",3,627,202,2,17,11,100,17,21,100,11,14
94,move,"move 18 12",1,632,202,2,18,12,100,17,21,100,11,14
95,invalid,"invalid",2,627,200,-6,18,12,100,17,21,100,11,14
96,move,"move 11 15",3,632,200,-6,18,12,100,17,21,100,11,15
97,dig,"dig 18 22",2,639,200,-6,18,12,100,17,21,100,11,15
98,move,"move 12 15",3,644,200,-6,18,12,100,17,21,100,12,15
99,invalid,"invalid",2,640,200,-6,18,12,100,17,21,100,12,15
100,move,"move 11 14",3,645,200,-6,18,12,100,17,21,100,11,14
101,invalid,"invalid",2,641,200,-6,18,12,100,17,21,100,11,14
102,move,"move 12 15",3,646,200,-6,18,12,100,17,21,100,12,15
103,invalid,"invalid",2,642,200,-6,18,12,100,17,21,100,12,15
104,dig,"dig 13 14",3,649,200,-6,18,12,100,17,21,100,12,15
105,invalid,"invalid",2,645,200,-6,18,12,100,17,21,100,12,15
106,move,"move 12 16",3,650,200,-6,18,12,100,17,21,100,12,16
107,dig,"dig 17 22",2,657,200,-6,18,12,100,17,21,100,12,16
108,move,"move 11 15",3,662,200,-6,18,12,100,17,21,100,11,15
109,move,"move 16 21",2,667,200,-6,18,12,100,16,21,100,11,15
110,invalid,"invalid",3,663,200,-6,18,12,100,16,21,100,11,15
111,move,"move 17 20",2,666,192,-6,18,12,100,17,20,92,11,15
112,invalid,"invalid",3,662,192,-6,18,12,100,17,20,92,11,15
113,move,"move 18 19",2,667,192,-6,18,12,100,18,19,92,11,15
114,move,"move 10 16",3,672,192,-6,18,12,100,18,19,92,10,16
115,invalid,"invalid",2,668,192,-6,18,12,100,18,19,92,10,16
116,move,"move 9 17",3,673,192,-6,18,12,100,18,19,92,9,17
117,move,"move 19 18",2,678,192,-6,18,12,100,19,18,92,9,17
118,move,"move 9 18",3,683,192,-6,18,12,100,19,18,92,9,18
119,invalid,"invalid",2,679,192,-6,18,12,100,19,18,92,9,18
120,move,"move 10 19",3,684,192,-6,18,12,100,19,18,92,10,19
121,shoot,"shoot W",2,683,184,-6,18,12,100,19,18,84,10,19
122,move,"move 9 18",3,688,184,-6,18,12,100,19,18,84,9,18
123,shoot,"shoot S",2,690,184,-6,18,12,100,19,18,84,9,18
124,move,"move 8 17",3,695,184,-6,18,12,100,19,18,84,8,17
125,move,"move 19 17",2,700,184,-6,18,12,100,19,17,84,8,17
126,move,"move 9 16",3,705,184,-6,18,12,100,19,17,84,9,16
127,banana,"banana 15 15",2,705,184,-6,18,12,100,19,17,84,9,16
128,move,"move 8 16",3,710,184,-6,18,12,100,19,17,84,8,16
129,shoot,"shoot N",2,709,176,-6,18,12,100,19,17,76,8,16
130,shoot,"shoot SW",3,711,176,-6,18,12,100,19,17,76,8,16
131,move,"move 20 18",2,716,176,-6,18,12,100,20,18,76,8,16
132,invalid,"invalid",3,710,168,-6,18,12,100,20,18,68,8,16
133,move,"move 19 17",2,715,168,-6,18,12,100,19,17,68,8,16
134,move,"move 7 16",3,717,160,-6,18,12,100,19,17,60,7,16
135,move,"move 19 18",2,722,160,-6,18,12,100,19,18,60,7,16
136,invalid,"invalid",3,715,152,-6,18,12,100,19,18,52,7,16
137,move,"move 20 17",2,720,152,-6,18,12,100,20,17,52,7,16
138,invalid,"invalid",3,714,144,-6,18,12,100,20,17,44,7,16
139,move,"move 21 16",2,716,136,-6,18,12,100,21,16,36,7,16
140,invalid,"invalid",3,712,136,-6,18,12,100,21,16,36,7,16
141,move,"move 20 16",2,714,128,-6,18,12,100,20,16,28,7,16
142,invalid,"invalid",3,708,120,-6,18,12,100,20,16,20,7,16
143,move,"move 19 15",2,713,120,-6,18,12,100,19,15,20,7,16
144,invalid,"invalid",3,706,112,-6,18,12,100,19,15,12,7,16
145,move,"move 20 16",2,708,104,-6,18,12,100,20,16,4,7,16
146,invalid,"invalid",3,703,100,-6,18,12,100,20,16,-4,7,16
147,invalid,"invalid",2,699,100,-6,18,12,100,20,16,-4,7,16
148,invalid,"invalid",2,695,100,-6,18,12,100,20,16,-4,7,16
149,invalid,"invalid",2,691,100,-6,18,12,100,20,16,-4,7,16
150,move,"move 21 16",2,696,100,-6,18,12,100,21,16,-4,7,16
151,move,"move 20 17",2,701,100,-6,18,12,100,20,17,-4,7,16
152,banana,"banana 18 14",2,715,100,-6,18,12,100,20,17,-4,7,16
153,move,"move 21 16",2,720,100,-6,18,12,100,21,16,-4,7,16
154,invalid,"invalid",2,716,100,-6,18,12,100,21,16,-4,7,16
155,move,"move 22 16",2,721,100,-6,18,12,100,22,16,-4,7,16
156,move,"move 23 15",2,726,100,-6,18,12,100,23,15,-4,7,16
157,move,"move 23 14",2,731,100,-6,18,12,100,23,14,-4,7,16
158,invalid,"invalid",2,727,100,-6,18,12,100,23,14,-4,7,16
159,dig,"dig 23 13",2,734,100,-6,18,12,100,23,14,-4,7,16
160,invalid,"invalid",2,730,100,-6,18,12,100,23,14,-4,7,16
161,move,"move 24 15",2,735,100,-6,18,12,100,24,15,-4,7,16
162,shoot,"shoot W",2,737,100,-6,18,12,100,24,15,-4,7,16
163,move,"move 23 16",2,742,100,-6,18,12,100,23,16,-4,7,16
164,move,"move 22 15",2,747,100,-6,18,12,100,22,15,-4,7,16
165,move,"move 23 16",2,752,100,-6,18,12,100,23,16,-4,7,16
166,move,"move 24 16",2,757,100,-6,18,12,100,24,16,-4,7,16
167,move,"move 25 17",2,762,100,-6,18,12,100,25,17,-4,7,16
168,move,"move 24 16",2,767,100,-6,18,12,100,24,16,-4,7,16
169,move,"move 24 15",2,772,100,-6,18,12,100,24,15,-4,7,16
170,move,"move 23 14",2,777,100,-6,18,12,100,23,14,-4,7,16
171,invalid,"invalid",2,773,100,-6,18,12,100,23,14,-4,7,16
172,shoot,"shoot S",2,775,100,-6,18,12,100,23,14,-4,7,16
173,invalid,"invalid",2,771,100,-6,18,12,100,23,14,-4,7,16
174,move,"move 22 15",2,776,100,-6,18,12,100,22,15,-4,7,16
175,move,"move 22 16",2,781,100,-6,18,12,100,22,16,-4,7,16
176,move,"move 21 16",2,786,100,-6,18,12,100,21,16,-4,7,16
177,move,"move 22 17",2,791,100,-6,18,12,100,22,17,-4,7,16
178,move,"move 22 16",2,796,100,-6,18,12,100,22,16,-4,7,16
179,move,"move 23 15",2,801,100,-6,18,12,100,23,15,-4,7,16
180,move,"move 24 16",2,806,100,-6,18,12,100,24,16,-4,7,16
181,move,"move 23 15",2,811,100,-6,18,12,100,23,15,-4,7,16
182,move,"move 22 15",2,816,100,-6,18,12,100,22,15,-4,7,16
183,invalid,"invalid",2,812,100,-6,18,12,100,22,15,-4,7,16
184,move,"move 21 15",2,817,100,-6,18,12,100,21,15,-4,7,16
185,move,"move 21 14",2,822,100,-6,18,12,100,21,14,-4,7,16
186,move,"move 20 14",2,827,100,-6,18,12,100,20,14,-4,7,16
187,move,"move 21 15",2,832,100,-6,18,12,100,21,15,-4,7,16
188,invalid,"invalid",2,828,100,-6,18,12,100,21,15,-4,7,16
189,move,"move 22 15",2,830,92,-6,18,12,92,22,15,-4,7,16
190,move,"move 23 16",2,835,92,-6,18,12,92,23,16,-4,7,16
191,move,"move 24 17",2,840,92,-6,18,12,92,24,17,-4,7,16
192,move,"move 23 16",2,845,92,-6,18,12,92,23,16,-4,7,16
193,move,"move 24 17",2,850,92,-6,18,12,92,24,17,-4,7,16
194,move,"move 24 18",2,855,92,-6,18,12,92,24,18,-4,7,16
195,move,"move 25 19",2,860,92,-6,18,12,92,25,19,-4,7,16
196,move,"move 24 18",2,865,92,-6,18,12,92,24,18,-4,7,16
197,shoot,"shoot E",2,867,92,-6,18,12,92,24,18,-4,7,16
198,shoot,"shoot E",2,869,92,-6,18,12,92,24,18,-4,7,16
199,invalid,"invalid",2,863,84,-6,18,12,84,24,18,-4,7,16
200,invalid,"invalid",2,859,84,-6,18,12,84,24,18,-4,7,16
201,move,"move 25 17",2,864,84,-6,18,12,84,25,17,-4,7,16
202,move,"move 25 18",2,869,84,-6,18,12,84,25,18,-4,7,16
203,move,"move 25 17",2,874,84,-6,18,12,84,25,17,-4,7,16
204,move,"move 26 17",2,879,84,-6,18,12,84,26,17,-4,7,16
205,move,"move 25 17",2,883,81,-6,18,12,81,25,17,-4,7,16
206,shoot,"shoot E",2,885,81,-6,18,12,81,25,17,-4,7,16
207,shoot,"shoot NW",2,884,73,-6,18,12,73,25,17,-4,7,16
208,invalid,"invalid",2,877,65,-6,18,12,65,25,17,-4,7,16
209,invalid,"invalid",2,873,65,-6,18,12,65,25,17,-4,7,16
210,invalid,"invalid",2,866,54,-6,18,12,54,25,17,-4,7,16
211,move,"move 25 18",2,870,51,-6,18,12,51,25,18,-4,7,16
212,invalid,"invalid",2,865,48,-6,18,12,48,25,18,-4,7,16
213,invalid,"invalid",2,857,37,-6,18,12,37,25,18,-4,7,16
214,shoot,"shoot E",2,855,26,-6,18,12,26,25,18,-4,7,16
215,invalid,"invalid",2,850,23,-6,18,12,23,25,18,-4,7,16
216,invalid,"invalid",2,843,12,-6,18,12,12,25,18,-4,7,16
217,invalid,"invalid",2,835,1,-6,18,12,1,25,18,-4,7,16
