Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
85,move,"move 20 21",3,653,372,112,21,20,150,19,20,110,20,21
86,shoot,"shoot E",1,669,372,112,21,20,150,19,20,110,20,21
87,move,"move 20 20",2,674,372,112,21,20,150,20,20,110,20,21
88,invalid,"invalid",3,667,364,104,21,20,150,20,20,110,20,21
89,shoot,"shoot E",1,683,364,104,21,20,150,20,20,110,20,21
90,move,"move 19 19",2,688,364,104,21,20,150,19,19,110,20,21
91,dig,"dig 19 22",3,692,356,96,21,20,150,19,19,110,20,21
92,shoot,"shoot E",1,708,356,96,21,20,150,19,19,110,20,21
93,move,"move 20 20",2,713,356,96,21,20,150,20,20,110,20,21
94,invalid,"invalid",3,707,348,88,21,20,150,20,20,110,20,21
95,shoot,"shoot E",1,723,348,88,21,20,150,20,20,110,20,21
96,move,"move 19 21",2,728,348,88,21,20,150,19,21,110,20,21
97,move,"move 21 22",3,730,340,80,21,20,150,19,21,110,21,22
98,shoot,"shoot E",1,746,340,80,21,20,150,19,21,110,21,22
99,move,"move 20 20",2,751,340,80,21,20,150,20,20,110,21,22
100,dig,"dig 22 21",3,755,332,72,21,20,150,20,20,110,21,22
101,shoot,"shoot E",1,771,332,72,21,20,150,20,20,110,21,22
102,move,"move 20 19",2,776,332,72,21,20,150,20,19,110,21,22
103,move,"move 22 21",3,779,324,64,21,20,150,20,19,110,22,21
104,shoot,"shoot E",1,795,324,64,21,20,150,20,19,110,22,21
105,invalid,"invalid",2,791,324,64,21,20,150,20,19,110,22,21
106,move,"move 23 20",3,793,316,64,21,20,150,20,19,102,23,20
107,move,"move 22 20",1,798,316,64,22,20,150,20,19,102,23,20
108,move,"move 21 20",2,803,316,64,22,20,150,21,20,102,23,20
109,shoot,"shoot E",3,816,308,64,22,20,150,21,20,94,23,20
110,invalid,"invalid",1,812,308,64,22,20,150,21,20,94,23,20
111,move,"move 20 21",2,817,308,64,22,20,150,20,21,94,23,20
112,shoot,"shoot E",3,831,300,64,22,20,150,20,21,86,23,20
113,move,"move 22 21",1,836,300,64,22,21,150,20,21,86,23,20
114,move,"move 21 20",2,841,300,64,22,21,150,21,20,86,23,20
115,shoot,"shoot E",3,854,292,64,22,21,150,21,20,78,23,20
116,move,"move 21 21",1,859,292,64,21,21,150,21,20,78,23,20
117,move,"move 22 20",2,864,292,64,21,21,150,22,20,78,23,20
118,shoot,"shoot E",3,877,284,64,21,21,150,22,20,70,23,20
119,move,"move 20 20",1,882,284,64,20,20,150,22,20,70,23,20
120,dig,"dig 21 19",2,889,284,64,20,20,150,22,20,70,23,20
121,shoot,"shoot E",3,903,276,64,20,20,150,22,20,62,23,20
122,move,"move 21 20",1,908,276,64,21,20,150,22,20,62,23,20
123,move,"move 22 21",2,913,276,64,21,20,150,22,21,62,23,20
124,shoot,"shoot E",3,926,268,64,21,20,150,22,21,54,23,20
125,move,"move 22 20",1,931,268,64,22,20,150,22,21,54,23,20
126,invalid,"invalid",2,927,268,64,22,20,150,22,21,54,23,20
127,shoot,"shoot E",3,980,260,64,22,20,150,22,21,46,23,20
128,move,"move 23 19",1,985,260,64,23,19,150,22,21,46,23,20
129,move,"move 23 21",2,990,260,64,23,19,150,23,21,46,23,20
130,move,"move 24 19",3,995,260,64,23,19,150,23,21,46,24,19
131,move,"move 24 18",1,1000,260,64,24,18,150,23,21,46,24,19
132,move,"move 24 20",2,1005,260,64,24,18,150,24,20,46,24,19
133,move,"move 25 18",3,1010,260,64,24,18,150,24,20,46,25,18
134,move,"move 25 17",1,1015,260,64,25,17,150,24,20,46,25,18
135,move,"move 25 19",2,1020,260,64,25,17,150,25,19,46,25,18
136,move,"move 26 17",3,1025,260,64,25,17,150,25,19,46,26,17
137,dig,"dig 26 16",1,1032,260,64,25,17,150,25,19,46,26,17
138,move,"move 26 18",2,1037,260,64,25,17,150,26,18,46,26,17
139,dig,"dig 27 16",3,1044,260,64,25,17,150,26,18,46,26,17
140,move,"move 26 16",1,1049,260,64,26,16,150,26,18,46,26,17
141,move,"move 27 17",2,1054,260,64,26,16,150,27,17,46,26,17
142,move,"move 27 16",3,1059,260,64,26,16,150,27,17,46,27,16
143,dig,"dig 27 15",1,1066,260,64,26,16,150,27,17,46,27,16
144,dig,"dig 28 16",2,1073,260,64,26,16,150,27,17,46,27,16
145,move,"move 28 15",3,1078,260,64,26,16,150,27,17,46,28,15
146,move,"move 27 15",1,1083,260,64,27,15,150,27,17,46,28,15
147,move,"move 28 16",2,1088,260,64,27,15,150,28,16,46,28,15
148,move,"move 28 14",3,1093,260,64,27,15,150,28,16,46,28,14
149,dig,"dig 26 15",1,1100,260,64,27,15,150,28,16,46,28,14
150,move,"move 28 15",2,1105,260,64,27,15,150,28,15,46,28,14
151,dig,"dig 28 13",3,1112,260,64,27,15,150,28,15,46,28,14
152,move,"move 27 14",1,1117,260,64,27,14,150,28,15,46,28,14
153,dig,"dig 29 14",2,1124,260,64,27,14,150,28,15,46,28,14
154,move,"move 28 13",3,1129,260,64,27,14,150,28,15,46,28,13
155,invalid,"invalid",1,1125,260,64,27,14,150,28,15,46,28,13
156,move,"move 28 14",2,1130,260,64,27,14,150,28,14,46,28,13
157,dig,"dig 28 12",3,1137,260,64,27,14,150,28,14,46,28,13
158,invalid,"invalid",1,1133,260,64,27,14,150,28,14,46,28,13
159,dig,"dig 29 13",2,1140,260,64,27,14,150,28,14,46,28,13
160,move,"move 28 12",3,1145,260,64,27,14,150,28,14,46,28,12
161,move,"move 28 13",1,1150,260,64,28,13,150,28,14,46,28,12
162,dig,"dig 29 15",2,1157,260,64,28,13,150,28,14,46,28,12
163,move,"move 28 11",3,1162,260,64,28,13,150,28,14,46,28,11
164,move,"move 28 12",1,1167,260,64,28,12,150,28,14,46,28,11
