Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,dig,"dig 18 15",3,410,370,160,14,16,100,15,12,110,19,16
56,dig,"dig 15 15",1,417,370,160,14,16,100,15,12,110,19,16
57,dig,"dig 16 11",2,424,370,160,14,16,100,15,12,110,19,16
58,move,"move 18 15",3,429,370,160,14,16,100,15,12,110,18,15
59,move,"move 15 15",1,434,370,160,15,15,100,15,12,110,18,15
60,move,"move 16 11",2,439,370,160,15,15,100,16,11,110,18,15
61,dig,"dig 17 14",3,446,370,160,15,15,100,16,11,110,18,15
62,move,"move 16 14",1,451,370,160,16,14,100,16,11,110,18,15
63,move,"move 17 10",2,456,370,160,16,14,100,17,10,110,18,15
64,move,"move 17 14",3,461,370,160,16,14,100,17,10,110,17,14
65,move,"move 17 13",1,466,370,160,17,13,100,17,10,110,17,14
66,move,"move 17 9",2,471,370,160,17,13,100,17,9,110,17,14
67,dig,"dig 17 15",3,478,370,160,17,13,100,17,9,110,17,14
68,dig,"dig 18 12",1,485,370,160,17,13,100,17,9,110,17,14
69,dig,"dig 18 8",2,492,370,160,17,13,100,17,9,110,17,14
70,dig,"dig 18 13",3,499,370,160,17,13,100,17,9,110,17,14
71,move,"move 18 12",1,504,370,160,18,12,100,17,9,110,17,14
72,move,"move 18 8",2,509,370,160,18,12,100,18,8,110,17,14
73,move,"move 18 13",3,514,370,160,18,12,100,18,8,110,18,13
74,dig,"dig 18 11",1,519,363,160,18,12,100,18,8,103,18,13
75,banana,"banana 18 3",2,573,363,160,18,12,100,18,8,103,18,13
76,move,"move 18 14",3,578,363,160,18,12,100,18,8,103,18,14
77,dig,"dig 17 11",1,580,350,160,18,12,100,18,8,90,18,14
78,banana,"banana 17 4",2,627,350,160,18,12,100,18,8,90,18,14
79,move,"move 17 13",3,632,350,160,18,12,100,18,8,90,17,13
80,move,"move 17 11",1,637,350,160,17,11,100,18,8,90,17,13
81,dig,"dig 17 7",2,644,350,160,17,11,100,18,8,90,17,13
82,dig,"dig 16 12",3,651,350,160,17,11,100,18,8,90,17,13
83,move,"move 16 10",1,656,350,160,16,10,100,18,8,90,17,13
84,move,"move 17 7",2,661,350,160,16,10,100,17,7,90,17,13
85,move,"move 16 12",3,666,350,160,16,10,100,17,7,90,16,12
86,move,"move 15 9",1,671,350,160,15,9,100,17,7,90,16,12
87,dig,"dig 16 6",2,678,350,160,15,9,100,17,7,90,16,12
88,snowball,"snowball 13 16",3,695,350,160,15,9,100,17,7,90,16,12
89,dig,"dig 14 8",1,702,350,160,15,9,100,17,7,90,16,12
90,move,"move 16 6",2,707,350,160,15,9,100,16,6,90,16,12
91,dig,"dig 15 11",3,714,350,160,15,9,100,16,6,90,16,12
92,move,"move 14 8",1,719,350,160,14,8,100,16,6,90,16,12
93,banana,"banana 13 2",2,787,350,160,14,8,100,16,6,90,16,12
94,snowball,"snowball 13 16",3,804,350,160,14,8,100,16,6,90,16,12
95,dig,"dig 14 7",1,811,350,160,14,8,100,16,6,90,16,12
96,move,"move 15 5",2,816,350,160,14,8,100,15,5,90,16,12
97,move,"move 15 11",3,821,350,160,14,8,100,15,5,90,15,11
98,dig,"dig 15 7",1,828,350,160,14,8,100,15,5,90,15,11
99,move,"move 15 4",2,833,350,160,14,8,100,15,4,90,15,11
100,move,"move 15 10",3,838,350,160,14,8,100,15,4,90,15,10
101,move,"move 15 7",1,843,350,160,15,7,100,15,4,90,15,10
102,dig,"dig 15 3",2,850,350,160,15,7,100,15,4,90,15,10
103,shoot,"shoot N",2,866,350,160,15,7,100,15,4,90,15,10
104,shoot,"shoot N",2,882,350,160,15,7,100,15,4,90,15,10
105,shoot,"shoot N",2,898,350,160,15,7,100,15,4,90,15,10
106,shoot,"shoot N",2,914,350,160,15,7,100,15,4,90,15,10
107,shoot,"shoot N",2,930,350,160,15,7,100,15,4,90,15,10
108,move,"move 15 9",3,935,350,160,15,7,100,15,4,90,15,9
109,dig,"dig 15 6",1,942,350,160,15,7,100,15,4,90,15,9
110,move,"move 16 3",2,947,350,160,15,7,100,16,3,90,15,9
111,dig,"dig 16 8",3,954,350,160,15,7,100,16,3,90,15,9
112,move,"move 16 6",1,959,350,160,16,6,100,16,3,90,15,9
113,shoot,"shoot NE",2,975,350,160,16,6,100,16,3,90,15,9
114,move,"move 16 8",3,980,350,160,16,6,100,16,3,90,16,8
115,move,"move 17 5",1,983,342,160,17,5,92,16,3,90,16,8
116,shoot,"shoot NE",2,999,342,160,17,5,92,16,3,90,16,8
117,move,"move 17 7",3,1004,342,160,17,5,92,16,3,90,17,7
118,shoot,"shoot N",1,1017,334,152,17,5,92,16,3,90,17,7
119,shoot,"shoot NE",2,1033,334,152,17,5,92,16,3,90,17,7
120,snowball,"snowball 17 2",3,1033,334,152,17,5,92,16,3,90,17,7
121,shoot,"shoot N",1,1049,334,152,17,5,92,16,3,90,17,7
122,shoot,"shoot NE",2,1049,334,152,17,5,92,16,3,90,17,7
123,move,"move 17 6",3,1054,334,152,17,5,92,16,3,90,17,6
124,shoot,"shoot N",1,1070,334,152,17,5,92,16,3,90,17,6
125,shoot,"shoot NE",2,1126,334,152,17,5,92,16,3,90,17,6
126,dig,"dig 16 7",3,1133,334,152,17,5,92,16,3,90,17,6
127,move,"move 16 6",1,1138,334,152,16,6,92,16,3,90,17,6
128,move,"move 15 4",2,1143,334,152,16,6,92,15,4,90,17,6
129,move,"move 16 7",3,1148,334,152,16,6,92,15,4,90,16,7
130,move,"move 15 7",1,1153,334,152,15,7,92,15,4,90,16,7
131,move,"move 14 5",2,1158,334,152,15,7,92,14,5,90,16,7
132,dig,"dig 15 8",3,1165,334,152,15,7,92,14,5,90,16,7
133,move,"move 14 8",1,1170,334,152,14,8,92,14,5,90,16,7
134,move,"move 13 6",2,1175,334,152,14,8,92,13,6,90,16,7
135,move,"move 15 8",3,1180,334,152,14,8,92,13,6,90,15,8
136,move,"move 13 9",1,1185,334,152,13,9,92,13,6,90,15,8
137,move,"move 12 7",2,1190,334,152,13,9,92,12,7,90,15,8
138,move,"move 14 9",3,1195,334,152,13,9,92,12,7,90,14,9
139,move,"move 13 10",1,1200,334,152,13,10,92,12,7,90,14,9
140,move,"move 13 8",2,1205,334,152,13,10,92,13,8,90,14,9
141,move,"move 14 10",3,1210,334,152,13,10,92,13,8,90,14,10
142,dig,"dig 14 11",1,1217,334,152,13,10,92,13,8,90,14,10
143,move,"move 13 9",2,1222,334,152,13,10,92,13,9,90,14,10
144,move,"move 13 11",3,1227,334,152,13,10,92,13,9,90,13,11
145,move,"move 14 11",1,1232,334,152,14,11,92,13,9,90,13,11
146,move,"move 14 10",2,1237,334,152,14,11,92,14,10,90,13,11
147,dig,"dig 14 12",3,1244,334,152,14,11,92,14,10,90,13,11
148,move,"move 14 12",1,1244,334,152,14,11,92,14,10,90,13,11
149,move,"move 15 9",2,1249,334,152,14,11,92,15,9,90,13,11
150,move,"move 14 12",3,1254,334,152,14,11,92,15,9,90,14,12
151,move,"move 13 12",1,1259,334,152,13,12,92,15,9,90,14,12
152,move,"move 14 10",2,1264,334,152,13,12,92,14,10,90,14,12
153,move,"move 14 13",3,1269,334,152,13,12,92,14,10,90,14,13
154,dig,"dig 12 11",1,1276,334,152,13,12,92,14,10,90,14,13
155,move,"move 13 11",2,1281,334,152,13,12,92,13,11,90,14,13
156,move,"move 13 14",3,1286,334,152,13,12,92,13,11,90,13,14
157,move,"move 13 13",1,1284,314,145,13,13,92,13,11,77,13,14
158,move,"move 13 12",2,1289,314,145,13,13,92,13,12,77,13,14
159,move,"move 12 15",3,1294,314,145,13,13,92,13,12,77,12,15
160,move,"move 12 14",1,1299,314,145,12,14,92,13,12,77,12,15
161,dig,"dig 12 13",2,1306,314,145,12,14,92,13,12,77,12,15
162,shoot,"shoot S",3,1308,314,145,12,14,92,13,12,77,12,15
163,move,"move 11 15",1,1313,314,145,11,15,92,13,12,77,12,15
164,move,"move 12 13",2,1318,314,145,11,15,92,12,13,77,12,15
165,shoot,"shoot SW",3,1334,314,145,11,15,92,12,13,77,12,15
166,move,"move 10 16",1,1339,314,145,10,16,92,12,13,77,12,15
167,dig,"dig 11 14",2,1346,314,145,10,16,92,12,13,77,12,15
168,move,"move 11 16",3,1351,314,145,10,16,92,12,13,77,11,16
169,shoot,"shoot S",1,1367,314,145,10,16,92,12,13,77,11,16
170,move,"move 11 14",2,1372,314,145,10,16,92,11,14,77,11,16
171,move,"move 11 17",3,1377,314,145,10,16,92,11,14,77,11,17
172,invalid,"invalid",1,1373,314,145,10,16,92,11,14,77,11,17
173,move,"move 12 15",2,1378,314,145,10,16,92,12,15,77,11,17
174,dig,"dig 12 18",3,1385,314,145,10,16,92,12,15,77,11,17
175,move,"move 10 15",1,1390,314,145,10,15,92,12,15,77,11,17
176,move,"move 13 16",2,1395,314,145,10,15,92,13,16,77,11,17
177,dig,"dig 11 18",3,1402,314,145,10,15,92,13,16,77,11,17
178,move,"move 11 16",1,1407,314,145,11,16,92,13,16,77,11,17
179,move,"move 14 17",2,1412,314,145,11,16,92,14,17,77,11,17
180,shoot,"shoot S",3,1428,314,145,11,16,92,14,17,77,11,17
181,move,"move 10 17",1,1433,314,145,10,17,92,14,17,77,11,17
182,move,"move 13 17",2,1438,314,145,10,17,92,13,17,77,11,17
183,move,"move 12 18",3,1443,314,145,10,17,92,13,17,77,12,18
184,move,"move 11 18",1,1448,314,145,11,18,92,13,17,77,12,18
185,shoot,"shoot S",2,1464,314,145,11,18,92,13,17,77,12,18
186,move,"move 13 19",3,1467,306,137,11,18,92,13,17,77,13,19
187,shoot,"shoot SE",1,1483,306,137,11,18,92,13,17,77,13,19
188,move,"move 13 18",2,1488,306,137,11,18,92,13,18,77,13,19
189,shoot,"shoot E",3,1504,306,137,11,18,92,13,18,77,13,19
190,move,"move 12 19",1,1509,306,137,12,19,92,13,18,77,13,19
191,shoot,"shoot SE",2,1525,306,137,12,19,92,13,18,77,13,19
192,move,"move 14 20",3,1523,286,137,12,19,92,13,18,57,15,20
193,shoot,"shoot E",1,1579,286,137,12,19,92,13,18,57,15,20
194,move,"move 14 19",2,1584,286,137,12,19,92,14,19,57,15,20
195,move,"move 15 19",3,1589,286,137,12,19,92,14,19,57,15,19
