Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
114,dig,"dig (0, 20)",2,703,300,100,19,29,100,1,19,100,24,2
115,move,"move (25, 2)",3,708,300,100,19,29,100,1,19,100,25,2
116,move,"move (19, 30)",1,713,300,100,19,30,100,1,19,100,25,2
117,move,"move (0, 20)",2,718,300,100,19,30,100,0,20,100,25,2
118,move,"move (24, 3)",3,722,299,99,19,30,100,0,20,100,24,3
119,move,"move (18, 30)",1,727,299,99,18,30,100,0,20,100,24,3
120,dig,"dig (1, 20)",2,734,299,99,18,30,100,0,20,100,24,3
121,move,"move (24, 4)",3,739,299,99,18,30,100,0,20,100,24,4
122,dig,"dig (17, 31)",1,746,299,99,18,30,100,0,20,100,24,4
123,dig,"dig (0, 21)",2,753,299,99,18,30,100,0,20,100,24,4
124,move,"move (25, 3)",3,758,298,98,18,30,100,0,20,100,25,3
125,move,"move (19, 31)",1,763,298,98,19,31,100,0,20,100,25,3
126,dig,"dig (1, 21)",2,770,298,98,19,31,100,0,20,100,25,3
127,dig,"dig (26, 4)",3,777,298,98,19,31,100,0,20,100,25,3
128,move,"move (19, 32)",1,782,297,97,19,32,100,0,20,100,25,3
129,move,"move (1, 21)",2,787,297,97,19,32,100,1,21,100,25,3
130,move,"move (24, 2)",3,792,297,97,19,32,100,1,21,100,24,2
131,move,"move (20, 32)",1,797,297,97,20,32,100,1,21,100,24,2
132,move,"move (0, 20)",2,802,297,97,20,32,100,0,20,100,24,2
133,move,"move (25, 3)",3,807,297,97,20,32,100,0,20,100,25,3
134,move,"move (21, 32)",1,812,297,97,21,32,100,0,20,100,25,3
135,move,"move (0, 19)",2,817,297,97,21,32,100,0,19,100,25,3
136,move,"move (25, 2)",3,822,297,97,21,32,100,0,19,100,25,2
137,move,"move (20, 32)",1,827,297,97,20,32,100,0,19,100,25,2
138,move,"move (0, 18)",2,831,296,96,20,32,100,0,18,100,25,2
139,move,"move (26, 3)",3,836,296,96,20,32,100,0,18,100,26,3
140,move,"move (19, 31)",1,841,296,96,19,31,100,0,18,100,26,3
141,move,"move (0, 17)",2,846,296,96,19,31,100,0,17,100,26,3
142,move,"move (26, 4)",3,851,296,96,19,31,100,0,17,100,26,4
143,move,"move (19, 30)",1,856,296,96,19,30,100,0,17,100,26,4
144,move,"move (0, 16)",2,861,296,96,19,30,100,0,16,100,26,4
145,move,"move (26, 3)",3,866,295,95,19,30,100,0,16,100,26,3
146,move,"move (19, 29)",1,871,295,95,19,29,100,0,16,100,26,3
147,move,"move (0, 15)",2,876,294,94,19,29,100,0,15,100,26,3
148,move,"move (26, 4)",3,881,294,94,19,29,100,0,15,100,26,4
149,move,"move (19, 28)",1,886,294,94,19,28,100,0,15,100,26,4
150,move,"move (1, 15)",2,891,294,94,19,28,100,1,15,100,26,4
151,move,"move (26, 3)",3,895,293,93,19,28,100,1,15,100,26,3
152,move,"move (20, 27)",1,900,293,93,20,27,100,1,15,100,26,3
153,move,"move (2, 15)",2,905,293,93,20,27,100,2,15,100,26,3
154,move,"move (26, 4)",3,910,292,92,20,27,100,2,15,100,26,4
155,move,"move (20, 26)",1,915,292,92,20,26,100,2,15,100,26,4
156,move,"move (3, 15)",2,920,292,92,20,26,100,3,15,100,26,4
157,move,"move (26, 3)",3,925,291,91,20,26,100,3,15,100,26,3
158,move,"move (20, 25)",1,930,291,91,20,25,100,3,15,100,26,3
159,move,"move (4, 14)",2,935,291,91,20,25,100,4,14,100,26,3
160,move,"move (26, 4)",3,940,291,91,20,25,100,4,14,100,26,4
161,move,"move (20, 24)",1,945,291,91,20,24,100,4,14,100,26,4
162,move,"move (4, 15)",2,950,291,91,20,24,100,4,15,100,26,4
163,move,"move (26, 3)",3,955,291,91,20,24,100,4,15,100,26,3
164,move,"move (20, 23)",1,960,291,91,20,23,100,4,15,100,26,3
165,move,"move (4, 14)",2,965,291,91,20,23,100,4,14,100,26,3
166,move,"move (26, 4)",3,970,291,91,20,23,100,4,14,100,26,4
167,move,"move (20, 22)",1,975,291,91,20,22,100,4,14,100,26,4
168,move,"move (4, 15)",2,980,291,91,20,22,100,4,15,100,26,4
169,move,"move (26, 3)",3,985,291,91,20,22,100,4,15,100,26,3
170,move,"move (20, 21)",1,990,291,91,20,21,100,4,15,100,26,3
171,move,"move (4, 14)",2,995,291,91,20,21,100,4,14,100,26,3
172,move,"move (26, 4)",3,1000,291,91,20,21,100,4,14,100,26,4
173,move,"move (20, 20)",1,1005,291,91,20,20,100,4,14,100,26,4
174,move,"move (4, 15)",2,1010,291,91,20,20,100,4,15,100,26,4
175,move,"move (26, 3)",3,1015,291,91,20,20,100,4,15,100,26,3
176,move,"move (20, 19)",1,1020,291,91,20,19,100,4,15,100,26,3
177,move,"move (4, 14)",2,1025,291,91,20,19,100,4,14,100,26,3
178,move,"move (26, 4)",3,1030,291,91,20,19,100,4,14,100,26,4
179,move,"move (20, 18)",1,1035,291,91,20,18,100,4,14,100,26,4
180,move,"move (4, 15)",2,1040,291,91,20,18,100,4,15,100,26,4
181,move,"move (26, 3)",3,1045,291,91,20,18,100,4,15,100,26,3
182,move,"move (20, 17)",1,1050,291,91,20,17,100,4,15,100,26,3
183,move,"move (4, 14)",2,1055,291,91,20,17,100,4,14,100,26,3
184,move,"move (26, 4)",3,1060,291,91,20,17,100,4,14,100,26,4
185,move,"move (20, 16)",1,1065,291,91,20,16,100,4,14,100,26,4
186,move,"move (4, 15)",2,1070,291,91,20,16,100,4,15,100,26,4
187,move,"move (26, 3)",3,1075,291,91,20,16,100,4,15,100,26,3
188,move,"move (20, 15)",1,1080,291,91,20,15,100,4,15,100,26,3
189,move,"move (4, 14)",2,1085,291,91,20,15,100,4,14,100,26,3
190,move,"move (26, 4)",3,1090,291,91,20,15,100,4,14,100,26,4
191,move,"move (20, 14)",1,1095,291,91,20,14,100,4,14,100,26,4
192,move,"move (4, 15)",2,1100,291,91,20,14,100,4,15,100,26,4
193,move,"move (26, 3)",3,1105,291,91,20,14,100,4,15,100,26,3
194,move,"move (20, 13)",1,1110,291,91,20,13,100,4,15,100,26,3
195,move,"move (4, 14)",2,1115,291,91,20,13,100,4,14,100,26,3
196,move,"move (26, 4)",3,1120,291,91,20,13,100,4,14,100,26,4
197,move,"move (20, 12)",1,1125,291,91,20,12,100,4,14,100,26,4
198,move,"move (4, 15)",2,1130,291,91,20,12,100,4,15,100,26,4
199,move,"move (26, 3)",3,1135,291,91,20,12,100,4,15,100,26,3
200,move,"move (20, 11)",1,1140,291,91,20,11,100,4,15,100,26,3
201,move,"move (4, 14)",2,1145,291,91,20,11,100,4,14,100,26,3
202,move,"move (26, 4)",3,1150,291,91,20,11,100,4,14,100,26,4
203,move,"move (20, 10)",1,1155,291,91,20,10,100,4,14,100,26,4
204,move,"move (4, 15)",2,1160,291,91,20,10,100,4,15,100,26,4
205,move,"move (26, 3)",3,1165,291,91,20,10,100,4,15,100,26,3
206,move,"move (20, 9)",1,1170,291,91,20,9,100,4,15,100,26,3
207,move,"move (4, 14)",2,1175,291,91,20,9,100,4,14,100,26,3
208,move,"move (26, 4)",3,1180,291,91,20,9,100,4,14,100,26,4
209,move,"move (20, 8)",1,1185,291,91,20,8,100,4,14,100,26,4
210,move,"move (4, 15)",2,1190,291,91,20,8,100,4,15,100,26,4
211,move,"move (26, 3)",3,1195,291,91,20,8,100,4,15,100,26,3
212,move,"move (21, 7)",1,1200,291,91,21,7,100,4,15,100,26,3
213,move,"move (4, 14)",2,1205,291,91,21,7,100,4,14,100,26,3
214,move,"move (26, 4)",3,1210,291,91,21,7,100,4,14,100,26,4
215,move,"move (21, 6)",1,1215,291,91,21,6,100,4,14,100,26,4
216,move,"move (4, 15)",2,1220,291,91,21,6,100,4,15,100,26,4
217,move,"move (26, 3)",3,1225,291,91,21,6,100,4,15,100,26,3
218,move,"move (21, 5)",1,1230,291,91,21,5,100,4,15,100,26,3
219,move,"move (4, 14)",2,1235,291,91,21,5,100,4,14,100,26,3
220,move,"move (26, 4)",3,1240,291,91,21,5,100,4,14,100,26,4
221,move,"move (21, 4)",1,1245,291,91,21,4,100,4,14,100,26,4
222,move,"move (4, 15)",2,1250,291,91,21,4,100,4,15,100,26,4
223,move,"move (26, 3)",3,1255,291,91,21,4,100,4,15,100,26,3
224,move,"move (22, 3)",1,1260,291,91,22,3,100,4,15,100,26,3
225,move,"move (4, 14)",2,1265,291,91,22,3,100,4,14,100,26,3
226,move,"move (26, 4)",3,1270,291,91,22,3,100,4,14,100,26,4
227,move,"move (23, 2)",1,1275,291,91,23,2,100,4,14,100,26,4
228,move,"move (4, 15)",2,1280,291,91,23,2,100,4,15,100,26,4
229,move,"move (26, 3)",3,1285,291,91,23,2,100,4,15,100,26,3
230,move,"move (24, 1)",1,1290,291,91,24,1,100,4,15,100,26,3
231,move,"move (4, 14)",2,1295,291,91,24,1,100,4,14,100,26,3
232,move,"move (26, 4)",3,1300,291,91,24,1,100,4,14,100,26,4
233,move,"move (25, 2)",1,1305,291,91,25,2,100,4,14,100,26,4
234,move,"move (4, 15)",2,1310,291,91,25,2,100,4,15,100,26,4
235,move,"move (26, 3)",3,1315,291,91,25,2,100,4,15,100,26,3
236,move,"move (25, 3)",1,1320,291,91,25,3,100,4,15,100,26,3
237,move,"move (4, 14)",2,1325,291,91,25,3,100,4,14,100,26,3
238,move,"move (26, 4)",3,1330,291,91,25,3,100,4,14,100,26,4
239,move,"move (25, 2)",1,1335,291,91,25,2,100,4,14,100,26,4
240,move,"move (4, 15)",2,1340,291,91,25,2,100,4,15,100,26,4
241,move,"move (26, 3)",3,1345,291,91,25,2,100,4,15,100,26,3
242,move,"move (25, 3)",1,1350,291,91,25,3,100,4,15,100,26,3
243,move,"move (4, 14)",2,1355,291,91,25,3,100,4,14,100,26,3
244,move,"move (26, 4)",3,1360,291,91,25,3,100,4,14,100,26,4
245,move,"move (25, 2)",1,1364,290,91,25,2,100,4,14,99,26,4
246,move,"move (4, 15)",2,1369,290,91,25,2,100,4,15,99,26,4
247,move,"move (26, 3)",3,1374,290,91,25,2,100,4,15,99,26,3
248,move,"move (25, 3)",1,1379,290,91,25,3,100,4,15,99,26,3
249,move,"move (4, 14)",2,1384,290,91,25,3,100,4,14,99,26,3
250,move,"move (26, 4)",3,1389,290,91,25,3,100,4,14,99,26,4
251,move,"move (25, 2)",1,1394,289,91,25,2,100,4,14,98,26,4
252,move,"move (4, 15)",2,1399,289,91,25,2,100,4,15,98,26,4
253,move,"move (26, 3)",3,1404,289,91,25,2,100,4,15,98,26,3
254,move,"move (25, 3)",1,1409,289,91,25,3,100,4,15,98,26,3
255,move,"move (4, 14)",2,1414,289,91,25,3,100,4,14,98,26,3
256,move,"move (26, 4)",3,1419,289,91,25,3,100,4,14,98,26,4
257,move,"move (25, 2)",1,1424,288,91,25,2,100,4,14,97,26,4
258,move,"move (4, 15)",2,1429,288,91,25,2,100,4,15,97,26,4
259,move,"move (26, 3)",3,1434,288,91,25,2,100,4,15,97,26,3
260,move,"move (25, 3)",1,1439,288,91,25,3,100,4,15,97,26,3
261,move,"move (4, 14)",2,1444,288,91,25,3,100,4,14,97,26,3
262,move,"move (26, 4)",3,1449,288,91,25,3,100,4,14,97,26,4
263,move,"move (25, 2)",1,1454,288,91,25,2,100,4,14,97,26,4
264,move,"move (4, 15)",2,1458,287,91,25,2,100,4,15,96,26,4
265,move,"move (26, 3)",3,1463,287,91,25,2,100,4,15,96,26,3
266,move,"move (25, 3)",1,1468,287,91,25,3,100,4,15,96,26,3
267,move,"move (4, 14)",2,1473,287,91,25,3,100,4,14,96,26,3
268,move,"move (26, 4)",3,1478,287,91,25,3,100,4,14,96,26,4
269,move,"move (25, 2)",1,1483,287,91,25,2,100,4,14,96,26,4
270,move,"move (4, 15)",2,1488,287,91,25,2,100,4,15,96,26,4
271,move,"move (26, 3)",3,1493,287,91,25,2,100,4,15,96,26,3
272,move,"move (25, 3)",1,1498,287,91,25,3,100,4,15,96,26,3
273,move,"move (4, 14)",2,1503,287,91,25,3,100,4,14,96,26,3
274,move,"move (26, 4)",3,1508,287,91,25,3,100,4,14,96,26,4
275,move,"move (25, 2)",1,1513,287,91,25,2,100,4,14,96,26,4
276,move,"move (4, 15)",2,1518,287,91,25,2,100,4,15,96,26,4
277,move,"move (26, 3)",3,1523,287,91,25,2,100,4,15,96,26,3
278,move,"move (25, 3)",1,1528,287,91,25,3,100,4,15,96,26,3
279,move,"move (4, 14)",2,1533,287,91,25,3,100,4,14,96,26,3
280,move,"move (26, 4)",3,1538,287,91,25,3,100,4,14,96,26,4
281,move,"move (25, 2)",1,1543,287,91,25,2,100,4,14,96,26,4
282,move,"move (4, 15)",2,1548,286,91,25,2,100,4,15,95,26,4
283,move,"move (26, 3)",3,1553,286,91,25,2,100,4,15,95,26,3
284,move,"move (25, 3)",1,1558,286,91,25,3,100,4,15,95,26,3
285,move,"move (4, 14)",2,1563,286,91,25,3,100,4,14,95,26,3
286,move,"move (26, 4)",3,1568,286,91,25,3,100,4,14,95,26,4
287,move,"move (25, 2)",1,1573,285,91,25,2,100,4,14,94,26,4
288,move,"move (4, 15)",2,1578,285,91,25,2,100,4,15,94,26,4
289,move,"move (26, 3)",3,1583,285,91,25,2,100,4,15,94,26,3
290,move,"move (25, 3)",1,1588,285,91,25,3,100,4,15,94,26,3
291,move,"move (4, 14)",2,1593,285,91,25,3,100,4,14,94,26,3
292,move,"move (26, 4)",3,1598,285,91,25,3,100,4,14,94,26,4
293,move,"move (25, 2)",1,1603,285,91,25,2,100,4,14,94,26,4
294,move,"move (4, 15)",2,1608,285,91,25,2,100,4,15,94,26,4
295,move,"move (26, 3)",3,1613,285,91,25,2,100,4,15,94,26,3
296,move,"move (25, 3)",1,1618,285,91,25,3,100,4,15,94,26,3
297,move,"move (4, 14)",2,1623,285,91,25,3,100,4,14,94,26,3
298,move,"move (26, 4)",3,1628,285,91,25,3,100,4,14,94,26,4
299,move,"move (25, 2)",1,1633,285,91,25,2,100,4,14,94,26,4
300,move,"move (4, 15)",2,1638,285,91,25,2,100,4,15,94,26,4
301,move,"move (26, 3)",3,1643,285,91,25,2,100,4,15,94,26,3
302,move,"move (25, 3)",1,1648,285,91,25,3,100,4,15,94,26,3
303,move,"move (4, 14)",2,1653,285,91,25,3,100,4,14,94,26,3
304,move,"move (26, 4)",3,1658,285,91,25,3,100,4,14,94,26,4
305,move,"move (25, 2)",1,1662,284,91,25,2,100,4,14,93,26,4
306,move,"move (4, 15)",2,1667,284,91,25,2,100,4,15,93,26,4
307,move,"move (26, 3)",3,1672,284,91,25,2,100,4,15,93,26,3
308,move,"move (25, 3)",1,1677,284,91,25,3,100,4,15,93,26,3
309,move,"move (4, 14)",2,1682,284,91,25,3,100,4,14,93,26,3
310,move,"move (26, 4)",3,1687,284,91,25,3,100,4,14,93,26,4
311,move,"move (25, 2)",1,1692,283,91,25,2,100,4,14,92,26,4
312,move,"move (4, 15)",2,1697,283,91,25,2,100,4,15,92,26,4
313,move,"move (26, 3)",3,1702,283,91,25,2,100,4,15,92,26,3
314,move,"move (25, 3)",1,1707,283,91,25,3,100,4,15,92,26,3
315,move,"move (4, 14)",2,1712,283,91,25,3,100,4,14,92,26,3
316,move,"move (26, 4)",3,1717,283,91,25,3,100,4,14,92,26,4
317,move,"move (25, 2)",1,1722,282,91,25,2,100,4,14,91,26,4
318,move,"move (4, 15)",2,1727,282,91,25,2,100,4,15,91,26,4
319,move,"move (26, 3)",3,1732,282,91,25,2,100,4,15,91,26,3
320,move,"move (25, 3)",1,1736,281,91,25,3,100,4,15,90,26,3
321,move,"move (4, 14)",2,1741,281,91,25,3,100,4,14,90,26,3
322,move,"move (25, 2)",3,1746,281,91,25,3,100,4,14,90,25,2
323,move,"move (26, 3)",1,1751,281,91,26,3,100,4,14,90,25,2
324,move,"move (4, 15)",2,1756,280,90,26,3,100,4,15,90,25,2
325,move,"move (25, 3)",3,1761,279,89,26,3,100,4,15,90,25,3
326,move,"move (25, 2)",1,1766,279,89,25,2,100,4,15,90,25,3
327,move,"move (4, 14)",2,1770,278,89,25,2,100,4,14,89,25,3
328,move,"move (26, 3)",3,1775,277,88,25,2,100,4,14,89,26,3
329,move,"move (25, 3)",1,1780,277,88,25,3,100,4,14,89,26,3
330,move,"move (4, 15)",2,1785,276,88,25,3,100,4,15,88,26,3
331,move,"move (25, 2)",3,1790,276,88,25,3,100,4,15,88,25,2
332,move,"move (26, 3)",1,1795,276,88,26,3,100,4,15,88,25,2
333,move,"move (4, 14)",2,1799,275,87,26,3,100,4,14,88,25,2
334,move,"move (25, 3)",3,1804,274,86,26,3,100,4,14,88,25,3
335,move,"move (25, 2)",1,1809,273,86,25,2,100,4,14,87,25,3
336,move,"move (4, 15)",2,1813,272,86,25,2,100,4,15,86,25,3
337,move,"move (26, 3)",3,1818,271,85,25,2,100,4,15,86,26,3
338,move,"move (25, 3)",1,1816,251,65,25,2,100,4,15,86,26,3
339,move,"move (4, 14)",2,1821,250,65,25,2,100,4,14,85,26,3
340,move,"move (25, 3)",3,1826,250,65,25,2,100,4,14,85,25,3
341,move,"move (26, 3)",1,1831,249,65,26,3,100,4,14,84,25,3
342,move,"move (4, 15)",2,1835,248,64,26,3,100,4,15,84,25,3
343,move,"move (25, 2)",3,1840,247,63,26,3,100,4,15,84,25,2
344,move,"move (25, 3)",1,1838,227,43,24,4,100,4,15,84,25,2
345,move,"move (4, 14)",2,1843,227,43,24,4,100,4,14,84,25,2
346,move,"move (25, 3)",3,1848,226,43,24,4,100,4,14,83,25,3
347,move,"move (24, 3)",1,1853,225,43,24,3,100,4,14,82,25,3
348,move,"move (4, 15)",2,1858,225,43,24,3,100,4,15,82,25,3
349,move,"move (25, 2)",3,1862,224,43,24,3,100,4,15,81,25,2
350,move,"move (24, 2)",1,1867,223,43,24,2,100,4,15,80,25,2
351,move,"move (4, 14)",2,1872,222,42,24,2,100,4,14,80,25,2
352,move,"move (25, 3)",3,1876,221,42,24,2,100,4,14,79,25,3
353,move,"move (24, 1)",1,1881,220,42,24,1,100,4,14,78,25,3
354,move,"move (4, 15)",2,1886,219,42,24,1,100,4,15,77,25,3
355,move,"move (25, 2)",3,1890,218,42,24,1,100,4,15,76,25,2
356,move,"move (24, 2)",1,1895,217,42,24,2,100,4,15,75,25,2
357,move,"move (4, 14)",2,1900,216,41,24,2,100,4,14,75,25,2
358,move,"move (25, 3)",3,1904,215,41,24,2,100,4,14,74,25,3
359,move,"move (24, 1)",1,1909,214,41,24,1,100,4,14,73,25,3
360,move,"move (4, 15)",2,1914,213,41,24,1,100,4,15,72,25,3
361,move,"move (25, 2)",3,1918,212,41,24,1,100,4,15,71,25,2
362,move,"move (24, 2)",1,1923,211,41,24,2,100,4,15,70,25,2
363,move,"move (4, 14)",2,1928,210,40,24,2,100,4,14,70,25,2
364,move,"move (25, 3)",3,1932,209,40,24,2,100,4,14,69,25,3
365,move,"move (24, 1)",1,1937,208,40,24,1,100,4,14,68,25,3
366,move,"move (4, 15)",2,1942,207,40,24,1,100,4,15,67,25,3
